Wall time,Step,Value
1687697819.2110236,209228,143.8690185546875
1687697825.4012659,211211,146.49493408203125
1687697831.1366186,212882,150.63555908203125
1687697834.7717552,214135,151.72793579101562
1687697840.2218332,215821,152.7003936767578
1687697846.2787433,217726,156.86888122558594
1687697850.7083285,219167,163.0861358642578
1687697855.9177432,220688,167.08897399902344
1687697859.2108767,221696,170.73777770996094
1687697863.151019,222945,178.9977264404297
1687697870.2139862,225038,183.7582550048828
1687697880.7184904,227821,187.74819946289062
1687697889.9756744,230096,187.55587768554688
1687697896.2682965,232175,192.4950714111328
1687697904.8811443,234687,200.22076416015625
1687697913.7317746,237456,200.10317993164062
1687697919.241811,239158,204.4602813720703
1687697925.580317,241088,207.15089416503906
1687697930.6699529,242791,208.12925720214844
1687697936.3589675,244541,208.5415802001953
1687697945.311737,247213,205.65780639648438
1687697949.4886322,248564,200.6410675048828
