episode,score,average score,time
363,-283.82423590786595,47.43087535601967,2023-05-09 19:30:49.652295
364,302.9823144796888,50.71949184279713,2023-05-09 19:30:53.814982
365,156.05769544971682,52.72274005487765,2023-05-09 19:31:02.576413
366,254.81897011484236,52.45773865748249,2023-05-09 19:31:11.091938
367,247.35845609651545,52.82373079380881,2023-05-09 19:31:21.469086
368,184.7144869032289,52.22355799358837,2023-05-09 19:31:30.369695
369,216.52551818820487,53.62856536114869,2023-05-09 19:31:39.555259
370,21.87180072587597,51.13558971874382,2023-05-09 19:31:42.176620
371,222.60314088848827,54.12420845009595,2023-05-09 19:31:46.658994
372,218.58556886676706,57.00489830949999,2023-05-09 19:31:53.694893
373,234.5538901442792,56.32469944010525,2023-05-09 19:31:59.867467
374,192.12695422913004,55.90114065345568,2023-05-09 19:32:08.148563
375,177.78484951834406,57.467523251950226,2023-05-09 19:32:14.902705
376,260.9618865617246,59.95192621260605,2023-05-09 19:32:20.084435
377,3.2375032976860894,57.54319121506001,2023-05-09 19:32:22.921037
378,241.35078589763586,60.665223331378584,2023-05-09 19:32:30.942438
379,229.17654475639796,62.46232611133604,2023-05-09 19:32:36.890261
380,202.8311273908982,62.52577088200408,2023-05-09 19:32:45.472066
381,249.41453874883592,62.64909843761568,2023-05-09 19:32:52.460373
382,255.00363470250088,62.77279308437799,2023-05-09 19:32:59.356451
383,253.18808475849397,66.20312613042644,2023-05-09 19:33:05.079063
384,254.43305902581258,68.88727289479965,2023-05-09 19:33:09.410983
385,177.688599769534,68.14846571705999,2023-05-09 19:33:19.258364
386,266.0274467232549,71.48383288492123,2023-05-09 19:33:24.304141
387,201.77971288516085,70.93643149979715,2023-05-09 19:33:29.143500
388,275.96655292030573,71.28503287894041,2023-05-09 19:33:33.466555
389,226.51265998822362,71.53075297577689,2023-05-09 19:33:41.795934
390,46.32267510396102,69.94169042016723,2023-05-09 19:33:44.305051
391,209.32424056118157,73.14028864972147,2023-05-09 19:33:51.425749
392,255.39089042913042,77.38105431207592,2023-05-09 19:33:56.314605
393,-45.41379262440005,76.45286038974469,2023-05-09 19:33:58.471488
394,269.9775106190765,78.83361665502947,2023-05-09 19:34:01.640289
395,297.4819604316974,79.39584289320514,2023-05-09 19:34:07.312774
