Wall time,Step,Value
1687637517.7285955,305,-185.28086853027344
1687637518.268753,619,-186.70169067382812
1687637518.9744308,997,-193.48306274414062
1687637519.6464508,1376,-185.26475524902344
1687637520.2096746,1697,-178.01853942871094
1687637520.8973882,2052,-184.56549072265625
1687637521.4147956,2343,-175.03269958496094
1687637522.027648,2678,-171.21725463867188
1687637522.7162218,3056,-169.136962890625
1687637523.4053788,3444,-159.92562866210938
1687637524.1125984,3843,-157.4460906982422
1687637524.7733307,4200,-156.3584442138672
1687637525.3248093,4509,-151.4794921875
1687637526.1232727,4955,-147.24375915527344
1687637526.7645454,5311,-147.79013061523438
1687637527.6040652,5761,-143.99807739257812
1687637528.3198402,6161,-141.70530700683594
1687637529.1488292,6623,-137.9974365234375
1687637529.7977614,6983,-134.5459442138672
1687637530.4746275,7359,-134.53887939453125
1687637531.256864,7784,-132.90716552734375
1687637532.0777552,8227,-131.28823852539062
1687637532.9814692,8714,-128.5552215576172
1687637533.7375407,9113,-128.291015625
1687637534.427499,9451,-126.44947052001953
1687637535.4264576,9878,-122.50518798828125
1687637536.4588597,10309,-117.6885986328125
1687637537.5469697,10679,-112.24451446533203
1687637538.9544387,11156,-107.07770538330078
1687637539.814513,11507,-103.35918426513672
1687637540.8587108,11948,-97.2096176147461
1687637541.8611417,12365,-95.50906372070312
1687637542.9034784,12795,-92.73756408691406
1687637544.2255607,13333,-89.29086303710938
1687637545.2985046,13775,-87.24522399902344
1687637546.4045498,14225,-83.75440216064453
1687637547.743006,14764,-80.6876449584961
1687637549.0426404,15291,-78.15979766845703
1687637550.3587818,15758,-75.28638458251953
1687637551.9819107,16313,-73.32572937011719
1687637553.2822664,16801,-71.55521392822266
1687637554.5038545,17254,-68.93611907958984
1687637556.2862906,17831,-67.10152435302734
1687637557.7626657,18360,-66.47516632080078
1687637560.9964387,19328,-62.95039367675781
1687637564.4879425,20445,-60.12385177612305
1687637569.4723895,21954,-55.64591598510742
1687637572.447702,22716,-54.063045501708984
1687637582.5310032,25032,-49.600887298583984
1687637598.11557,28870,-44.21542739868164
1687637614.4179554,32870,-41.003944396972656
1687637630.5079558,36870,-39.36536407470703
1687637643.1042922,40039,-32.25457000732422
1687637656.5114238,43326,-32.10232925415039
1687637672.1751456,47011,-27.747949600219727
1687637686.556997,50552,-22.425556182861328
1687637695.8997674,52755,-14.530211448669434
1687637709.437146,55839,-5.5579833984375
1687637717.6988099,57939,2.736828565597534
1687637728.314788,60727,11.179545402526855
1687637739.8210692,63937,19.3048152923584
1687637746.3082297,65843,31.131711959838867
1687637757.5805244,68470,34.186065673828125
1687637767.8055737,71231,41.15619659423828
1687637780.997847,74891,47.23322296142578
1687637793.4805043,78005,53.06301498413086
1687637801.9081604,80353,62.744102478027344
1687637809.2658215,82606,72.43782043457031
1687637813.9697802,84128,82.60143280029297
1687637819.6686711,85973,93.99922943115234
1687637823.8089685,87335,103.27799224853516
1687637827.908635,88726,112.06718444824219
1687637831.1678941,89872,117.94637298583984
1687637835.3193426,91273,126.25653839111328
1687637839.2321486,92628,132.21844482421875
1687637841.164807,93381,137.8564453125
1687637843.6573267,94318,144.58599853515625
1687637846.6905391,95399,144.61856079101562
1687637850.1630147,96662,153.59780883789062
1687637855.200396,98339,152.90530395507812
1687637861.1045532,100247,153.220703125
1687637864.4282992,101420,155.51405334472656
1687637869.031039,102990,159.13815307617188
1687637873.9158843,104678,158.70697021484375
1687637875.8395488,105414,155.0284881591797
1687637877.2095866,105953,150.0389862060547
1687637878.5790498,106488,142.39198303222656
1687637883.890046,108230,148.16619873046875
1687637886.520581,109167,147.98895263671875
1687637888.6328907,109963,149.94032287597656
1687637890.4406412,110635,149.31565856933594
1687637892.0738695,111271,142.0633544921875
1687637894.5060465,112144,136.51437377929688
1687637897.2674954,113095,133.1383819580078
1687637899.982543,114035,131.8607177734375
1687637902.0343132,114802,128.31739807128906
1687637904.8415792,115770,127.12840270996094
1687637908.3900857,117053,133.2129669189453
1687637910.7785194,117926,133.05694580078125
1687637913.144328,118769,128.3339080810547
1687637915.397143,119580,128.95248413085938
1687637919.808325,121095,130.52500915527344
1687637922.3549602,122019,132.6701202392578
1687637927.6190126,123758,134.52783203125
1687637929.8480563,124573,138.88607788085938
1687637932.442274,125443,141.88558959960938
1687637937.3580809,127110,140.48892211914062
1687637941.186994,128394,138.01502990722656
1687637945.0235853,129498,140.3031005859375
1687637946.682198,130135,142.39743041992188
1687637949.876707,131271,149.3441925048828
1687637952.1843588,132113,151.18582153320312
1687637954.0996068,132749,145.1480255126953
1687637956.5728652,133633,145.25694274902344
1687637959.4043922,134614,149.80792236328125
1687637962.5985835,135735,151.55581665039062
1687637963.8440816,136210,151.12606811523438
1687637965.2581491,136695,148.19674682617188
1687637967.495784,137393,144.54078674316406
1687637968.6389418,137775,134.91506958007812
1687637970.0924413,138207,130.6359100341797
1687637971.846882,138756,122.35736846923828
1687637973.071925,139167,110.20826721191406
1687637974.7506268,139727,101.49024200439453
1687637978.3949196,140880,104.18943786621094
1687637983.8935816,142584,103.53467559814453
1687637985.5310292,143174,97.60884094238281
1687637987.371384,143742,94.12374877929688
1687637990.2841704,144673,87.01802825927734
1687637992.6871302,145435,84.28117370605469
1687637994.721356,146085,81.8639144897461
1687637996.4269671,146688,75.94695281982422
1687637998.1486397,147250,71.2930908203125
1687638000.719337,148100,70.35161590576172
1687638005.0780413,149381,70.0968246459961
1687638011.9330878,151284,68.53231048583984
1687638014.6034262,152221,70.87294006347656
1687638018.610084,153455,75.59027099609375
1687638022.9351737,154914,79.87657928466797
1687638024.9946733,155687,74.68038177490234
1687638028.5048347,156829,77.83854675292969
1687638036.7956798,159205,86.98479461669922
1687638042.4313257,160581,93.01094818115234
1687638046.7556293,161704,98.8849105834961
1687638052.2965357,163373,105.36119842529297
