Wall time,Step,Value
1687652858.2573571,66297,-95.31880187988281
1687652859.577312,66781,-94.92984008789062
1687652860.7633579,67229,-95.0794448852539
1687652862.616732,67918,-95.72453308105469
1687652863.848449,68384,-97.60586547851562
1687652864.909872,68766,-98.1363754272461
1687652866.730317,69300,-97.29560852050781
1687652868.2902179,69836,-96.08180236816406
1687652869.5491726,70292,-97.40040588378906
1687652870.8465803,70766,-97.94803619384766
1687652872.1695745,71252,-98.84619140625
1687652873.9304228,71879,-98.4644775390625
1687652875.3944411,72414,-97.7734603881836
1687652876.548914,72852,-99.07535552978516
1687652878.8690555,73541,-100.1725845336914
1687652880.1784902,73941,-99.60684967041016
1687652881.6982982,74449,-101.8133316040039
1687652883.0340445,74885,-99.9112319946289
1687652884.637843,75388,-100.9501724243164
1687652885.7593207,75778,-100.02617645263672
1687652887.339975,76321,-98.56095123291016
1687652888.8541048,76829,-99.21796417236328
1687652890.529661,77326,-98.32713317871094
1687652892.001495,77827,-96.80443572998047
1687652893.0563612,78196,-97.1329116821289
1687652894.2985094,78657,-94.8531494140625
1687652896.0133903,79207,-94.81979370117188
1687652897.954955,79837,-95.06096649169922
1687652899.3862443,80339,-94.04408264160156
1687652900.728301,80834,-92.840576171875
1687652901.8607697,81264,-91.17138671875
1687652903.248284,81783,-89.54763793945312
1687652904.4903886,82251,-92.50855255126953
1687652905.6626592,82693,-90.93605041503906
1687652906.9236739,83175,-91.82179260253906
1687652908.3593957,83686,-91.45208740234375
1687652909.5854316,84085,-89.0118179321289
1687652911.3056867,84724,-89.85045623779297
1687652912.5169804,85144,-89.0532455444336
1687652914.0101316,85643,-87.95831298828125
1687652915.1635668,86019,-88.07279968261719
1687652917.0002294,86625,-85.28598022460938
1687652918.2904456,87065,-84.24569702148438
1687652920.0165236,87628,-81.81492614746094
1687652921.5060697,88139,-79.90316772460938
1687652922.6962223,88578,-80.45162200927734
1687652924.0092874,89064,-79.5473403930664
1687652925.3535275,89563,-78.86582946777344
1687652926.3603187,89944,-77.97907257080078
1687652927.7078357,90450,-77.47785949707031
1687652928.9693148,90927,-78.59237670898438
1687652929.791221,91238,-78.93164825439453
1687652931.2057025,91770,-79.7221908569336
1687652932.0126185,92077,-79.13549041748047
1687652933.3364482,92570,-78.13037109375
1687652934.2861102,92906,-79.70524597167969
1687652935.3958688,93271,-78.39542388916016
1687652936.8505893,93766,-77.14192199707031
1687652938.1559424,94260,-77.54460144042969
1687652939.3345847,94703,-77.42718505859375
1687652940.4552891,95122,-76.82870483398438
1687652941.7755194,95617,-78.39749908447266
1687652942.879167,96036,-76.22802734375
1687652944.136787,96508,-79.16057586669922
1687652945.3137944,96951,-79.71788024902344
1687652946.4799566,97392,-79.7054443359375
1687652948.4554021,98110,-79.8551254272461
1687652949.722194,98585,-80.48176574707031
1687652951.057221,99053,-80.58547973632812
1687652952.2884548,99513,-82.0706787109375
1687652953.4838765,99968,-81.13558197021484
1687652954.6927733,100421,-79.8093490600586
1687652955.9278738,100888,-79.8912124633789
1687652957.1596649,101351,-82.35897064208984
1687652958.573704,101865,-81.13375091552734
1687652959.9466872,102375,-79.97821044921875
1687652961.320387,102894,-80.42235565185547
1687652962.4657006,103326,-79.30511474609375
1687652963.654889,103776,-83.32650756835938
1687652965.0708811,104300,-85.94873046875
1687652966.2735908,104754,-85.6978530883789
1687652967.5810912,105248,-87.31077575683594
1687652968.737607,105683,-86.9717025756836
1687652970.1625485,106216,-85.39288330078125
1687652971.5635514,106718,-84.99269104003906
1687652972.7938223,107184,-85.57695007324219
1687652973.7799537,107558,-87.86495971679688
1687652975.0277772,108035,-89.76907348632812
1687652976.442007,108555,-87.76140594482422
1687652977.865967,109093,-87.61852264404297
1687652978.912044,109484,-86.1089859008789
1687652980.2213078,109984,-86.91934204101562
1687652981.2937815,110392,-86.99686431884766
1687652982.5959504,110887,-87.35667419433594
1687652983.5270686,111241,-87.50341796875
1687652985.0483932,111813,-88.23806762695312
1687652986.3541195,112300,-89.57437133789062
1687652987.5074706,112737,-91.69153594970703
1687652988.5580192,113135,-90.30953216552734
1687652989.9179401,113643,-93.00574493408203
1687652991.2483644,114147,-93.4030532836914
1687652992.4355407,114597,-92.7468490600586
1687652993.8196948,115120,-91.82078552246094
1687652995.1960814,115635,-88.38142395019531
1687652996.4417,116108,-87.13554382324219
1687652997.5350082,116525,-88.07562255859375
1687652998.7753813,116977,-87.6444320678711
1687652999.9691532,117434,-87.61531829833984
1687653001.2007322,117902,-87.98409271240234
1687653002.2398608,118290,-87.04417419433594
1687653003.4951286,118765,-87.44393157958984
1687653004.6923637,119223,-84.64434051513672
1687653006.0494165,119734,-82.16181182861328
1687653007.395488,120245,-80.96316528320312
1687653008.430677,120641,-80.54195404052734
1687653009.6041973,121087,-80.666748046875
1687653010.8854425,121569,-79.47286224365234
1687653012.04885,122009,-79.57333374023438
1687653013.445357,122538,-78.58858489990234
1687653014.7480135,123032,-77.69776153564453
1687653015.8349302,123445,-77.60263061523438
1687653016.9843602,123884,-77.22600555419922
1687653018.4161344,124427,-74.74610137939453
1687653019.620541,124882,-75.19334411621094
1687653020.8461354,125346,-73.23438262939453
1687653021.8621693,125713,-73.77584838867188
1687653023.1110246,126185,-74.53843688964844
1687653024.2185717,126606,-75.07011413574219
1687653025.170549,126965,-77.73949432373047
1687653026.3916545,127426,-78.33840942382812
1687653027.8683572,127984,-76.48860168457031
1687653028.7843575,128329,-77.18379211425781
1687653029.9404423,128769,-77.54595947265625
1687653031.0903788,129206,-78.87689971923828
1687653032.3867831,129700,-79.79930114746094
1687653033.6765287,130188,-79.67798614501953
1687653034.8050406,130613,-80.23882293701172
1687653036.0824602,131100,-81.02818298339844
1687653037.355858,131583,-80.8909683227539
1687653038.902431,132153,-83.23194122314453
1687653040.2822824,132680,-84.10189819335938
1687653041.5394871,133154,-84.6860122680664
1687653042.7277346,133602,-84.82059478759766
1687653044.0876093,134114,-86.93817901611328
1687653045.4886987,134644,-88.82426452636719
1687653046.4269736,135000,-88.83076477050781
1687653047.890267,135551,-88.36355590820312
1687653049.1511703,136025,-88.67820739746094
1687653050.6194282,136579,-86.17205810546875
1687653051.9225712,137069,-85.09634399414062
1687653053.175996,137544,-84.12467956542969
1687653054.6123757,138084,-83.12078094482422
1687653055.5834286,138453,-83.4346694946289
1687653056.778959,138912,-80.5708236694336
1687653058.1196609,139417,-78.67328643798828
1687653059.521153,139947,-80.39513397216797
1687653060.6662037,140383,-79.15959930419922
1687653061.844071,140832,-80.0359115600586
1687653063.1301436,141318,-77.26148223876953
1687653064.4982107,141836,-76.58954620361328
1687653065.7938266,142327,-76.22013854980469
1687653067.1313117,142830,-75.66471862792969
1687653068.334014,143278,-75.27781677246094
1687653069.4729633,143711,-75.05003356933594
1687653070.5247705,144112,-73.75442504882812
1687653071.7296014,144566,-72.9992904663086
1687653072.8792655,145000,-72.64192962646484
1687653073.92173,145396,-72.53312683105469
1687653075.345217,145929,-71.1736068725586
1687653076.6340215,146419,-69.16073608398438
1687653078.035645,146930,-69.78914642333984
1687653079.2321894,147384,-71.36598205566406
1687653080.3157678,147794,-70.35932159423828
1687653081.6191518,148292,-72.89147186279297
1687653082.7118373,148707,-74.65748596191406
1687653083.726496,149090,-75.00346374511719
1687653085.158957,149630,-75.6189193725586
1687653086.2091806,150031,-76.44072723388672
1687653087.3774226,150472,-79.08869934082031
1687653088.7198882,150926,-80.67387390136719
1687653090.3485935,151538,-79.8837890625
1687653091.5243566,151988,-80.16020202636719
1687653092.7818284,152465,-79.65580749511719
1687653093.9705904,152914,-81.6605453491211
1687653095.3282788,153429,-82.26374816894531
1687653096.5865455,153904,-83.67411804199219
1687653097.6819735,154323,-84.72234344482422
1687653099.156252,154865,-84.8709945678711
1687653100.4718504,155364,-87.109130859375
1687653101.7081788,155826,-90.02430725097656
1687653103.1794562,156376,-92.14948272705078
1687653104.2352326,156773,-94.54548645019531
1687653105.5105178,157256,-95.02676391601562
1687653106.6413605,157686,-95.84233093261719
1687653107.969397,158186,-97.18184661865234
1687653109.1163797,158620,-97.43746185302734
1687653111.3680706,159403,-98.23670196533203
1687653112.9264958,159927,-99.93154907226562
1687653114.4719164,160507,-100.01890563964844
1687653115.6302154,160948,-99.69267272949219
1687653116.9577086,161449,-98.6110610961914
1687653118.134102,161897,-96.97267150878906
1687653119.3234735,162348,-95.16043090820312
1687653120.5558372,162814,-91.8765640258789
1687653121.5011425,163172,-90.16729736328125
1687653123.011413,163737,-89.49188995361328
1687653124.0214672,164122,-90.65187072753906
1687653125.828242,164803,-89.22602844238281
1687653126.986389,165222,-88.50887298583984
1687653128.25826,165701,-89.82307434082031
1687653129.4943633,166161,-86.95301818847656
1687653130.640686,166599,-85.34719848632812
1687653131.6130686,166969,-86.19752502441406
1687653132.937622,167466,-85.60952758789062
1687653134.3179374,167990,-82.87569427490234
1687653135.4795938,168435,-80.18190002441406
1687653137.0997896,169044,-79.63993072509766
1687653138.208317,169467,-80.28043365478516
1687653139.1529715,169826,-80.3464126586914
1687653140.2382772,170243,-80.46868133544922
1687653141.722917,170803,-80.36534881591797
1687653142.857832,171232,-79.13938903808594
1687653144.102179,171698,-78.62255096435547
1687653145.3784215,172170,-77.72020721435547
1687653146.4636812,172577,-76.33270263671875
1687653147.6637294,173030,-77.1811752319336
1687653148.8647003,173484,-77.10188293457031
1687653150.2335722,173994,-78.10470581054688
1687653151.650092,174528,-78.7020492553711
1687653152.7180612,174929,-80.11280822753906
1687653154.199585,175480,-79.6502914428711
1687653155.4383407,175945,-78.6299819946289
1687653156.480726,176337,-78.1367416381836
1687653157.5189579,176731,-80.38335418701172
1687653158.8180678,177210,-77.44654083251953
1687653159.7628481,177567,-78.46106719970703
1687653161.14221,178073,-78.88774871826172
1687653162.3499904,178529,-80.2593994140625
1687653163.8170907,179079,-79.96427154541016
1687653165.0764108,179555,-78.21407318115234
1687653166.6246545,180130,-79.42207336425781
1687653167.5043695,180462,-77.9280776977539
1687653168.5413842,180856,-76.33773803710938
1687653169.8023407,181329,-76.8899154663086
1687653171.0214705,181792,-76.0483627319336
1687653172.3569438,182294,-74.66046142578125
1687653173.7363005,182810,-75.33670806884766
1687653175.0217462,183292,-75.35089111328125
1687653176.5619705,183867,-74.52783203125
1687653177.6088102,184264,-74.60011291503906
1687653178.8970156,184749,-74.39859008789062
1687653180.1042347,185202,-75.00233459472656
1687653181.559965,185744,-73.710693359375
1687653182.6801105,186163,-72.71443939208984
1687653183.8616374,186607,-72.47171020507812
1687653185.392232,187179,-74.50627899169922
1687653186.71567,187675,-72.11078643798828
1687653187.7122967,188050,-74.10718536376953
1687653189.0017414,188539,-71.89942169189453
1687653190.1598415,188980,-73.17113494873047
1687653191.319954,189415,-72.59903717041016
1687653192.7517195,189950,-72.76904296875
1687653193.8998797,190382,-71.63890838623047
1687653195.4013972,190891,-70.5959243774414
1687653197.136491,191540,-70.04214477539062
1687653198.442115,192027,-68.6995849609375
1687653199.8166807,192541,-68.3714828491211
1687653201.2583442,193083,-68.3045654296875
1687653203.3605173,193832,-67.3251724243164
1687653204.621777,194260,-67.69049835205078
1687653205.8542695,194728,-68.69902038574219
1687653206.8612943,195107,-66.65869903564453
1687653208.3613007,195670,-65.73698425292969
1687653209.3234673,196036,-66.28003692626953
1687653210.321263,196412,-65.9771728515625
1687653211.6935234,196928,-65.12047576904297
1687653213.018589,197428,-64.85719299316406
1687653214.3235786,197915,-65.51378631591797
1687653215.4753761,198346,-66.4795150756836
1687653216.8087134,198847,-65.9805908203125
1687653218.7680242,199563,-62.63487243652344
1687653219.971604,200016,-64.67353820800781
1687653221.0380912,200419,-63.281551361083984
1687653222.008571,200787,-64.87049865722656
1687653223.0990453,201197,-63.08686447143555
1687653224.5112863,201724,-62.28226089477539
1687653226.1353784,202330,-62.02219772338867
1687653227.3936393,202802,-62.90140151977539
1687653228.5282977,203229,-63.7670783996582
1687653229.8684063,203732,-65.60932159423828
1687653231.2106957,204234,-66.43859100341797
1687653232.7052186,204794,-66.37428283691406
1687653233.8501093,205226,-65.9452896118164
1687653235.1510587,205717,-64.62153625488281
1687653236.3872666,206181,-64.15463256835938
1687653237.5537322,206624,-64.58605194091797
1687653238.6028323,207017,-64.04861450195312
1687653239.757788,207455,-63.54112243652344
1687653240.999282,207921,-63.43496322631836
1687653242.3577337,208430,-63.930023193359375
1687653243.5212789,208866,-64.8620834350586
1687653244.4946582,209236,-66.03755187988281
1687653245.5841196,209642,-66.52813720703125
1687653246.7761593,210087,-65.9729232788086
1687653247.8364682,210485,-66.80020141601562
1687653249.1130977,210968,-69.11534118652344
1687653250.10436,211343,-69.31707763671875
1687653251.4939463,211868,-71.82068634033203
1687653252.7013698,212322,-68.75028228759766
1687653253.715441,212707,-68.74241638183594
1687653255.306601,213307,-67.8169937133789
1687653256.4460285,213737,-67.41124725341797
1687653257.6701586,214199,-66.05853271484375
1687653258.8981414,214661,-66.00669860839844
1687653260.1247802,215124,-64.9416732788086
1687653261.1906092,215525,-63.34530258178711
1687653262.564252,216039,-62.26520919799805
1687653263.668193,216454,-62.7537727355957
1687653264.7878497,216869,-63.595523834228516
1687653266.3224845,217443,-63.5696907043457
1687653267.573243,217911,-61.66240692138672
1687653268.7684102,218360,-63.12446594238281
1687653269.9435537,218799,-64.1458969116211
1687653271.1552472,219253,-65.07060241699219
1687653272.213387,219649,-63.6895637512207
1687653273.6118953,220175,-62.96529006958008
1687653274.5998604,220535,-62.266868591308594
1687653275.7610533,220938,-61.13253402709961
1687653277.1564538,221459,-60.600318908691406
1687653278.2403257,221867,-59.23141860961914
1687653279.2998095,222251,-60.68247985839844
1687653280.3472912,222646,-63.01348114013672
1687653281.3535683,223025,-60.645572662353516
1687653282.7200027,223538,-63.41061782836914
1687653283.9794447,224009,-63.829898834228516
1687653285.1887598,224464,-65.08349609375
1687653286.4186203,224925,-63.85719680786133
1687653287.8260734,225448,-63.808712005615234
1687653289.378011,226023,-64.62477111816406
1687653290.5701485,226470,-65.5978775024414
1687653291.6121857,226862,-67.511962890625
1687653292.7968123,227307,-69.668701171875
1687653293.9660127,227747,-72.51840209960938
1687653295.3802752,228274,-72.586669921875
1687653296.4242861,228669,-72.2293930053711
1687653297.6250541,229119,-71.66703033447266
1687653298.8152974,229567,-70.97960662841797
1687653300.2165089,230085,-69.97681427001953
1687653301.343122,230509,-67.80656433105469
1687653302.7496214,231034,-69.24539947509766
1687653304.0197327,231511,-69.38626861572266
1687653304.8985124,231841,-70.92802429199219
1687653305.9690208,232248,-71.0656509399414
1687653307.5462444,232830,-71.34693908691406
1687653308.844049,233320,-71.33827209472656
1687653309.9870503,233746,-68.65658569335938
1687653311.1592312,234186,-67.03632354736328
1687653312.5780945,234719,-66.88165283203125
1687653314.0898438,235283,-65.0107650756836
1687653315.168423,235688,-66.54884338378906
1687653316.651276,236240,-65.52862548828125
1687653318.3804562,236884,-66.32710266113281
1687653319.425135,237280,-65.83676147460938
1687653320.5680115,237712,-66.05403900146484
1687653321.5800238,238098,-67.85501861572266
1687653322.4485655,238430,-67.90687561035156
1687653323.5832317,238866,-70.47924041748047
1687653324.7246275,239298,-68.99958801269531
1687653325.7482717,239689,-70.66726684570312
1687653326.9186525,240139,-72.18042755126953
1687653328.015569,240557,-74.48501586914062
1687653329.1507668,240992,-75.3621826171875
1687653330.2500658,241401,-79.55755615234375
1687653331.4442608,241850,-81.7765121459961
1687653332.5922773,242286,-85.47380065917969
1687653333.4702246,242621,-87.36882019042969
1687653334.3058608,242943,-89.09109497070312
1687653335.3955808,243360,-91.2145004272461
1687653336.4183044,243744,-95.62922668457031
1687653337.4435546,244130,-100.06571197509766
1687653338.3011765,244454,-101.40689849853516
1687653339.4147134,244832,-103.45543670654297
1687653340.2065647,245125,-109.64520263671875
1687653341.3774424,245567,-111.97554779052734
1687653342.234768,245892,-112.65953063964844
1687653343.217251,246262,-115.70140838623047
1687653344.4794705,246735,-117.95722961425781
1687653345.400678,247081,-119.111083984375
1687653346.2691743,247411,-119.09352111816406
1687653347.2775388,247789,-118.35165405273438
1687653348.1102114,248107,-124.29639434814453
1687653349.1428182,248495,-125.30669403076172
1687653350.2578297,248913,-127.67682647705078
1687653351.0119808,249202,-128.4004364013672
1687653352.0256162,249588,-138.5491485595703
1687653353.001692,249954,-139.59140014648438
