Wall time,Step,Value
1687695120.9277697,101359,-55.837425231933594
1687695128.3712213,103616,-51.85355758666992
1687695132.8560526,104914,-50.01399612426758
1687695142.4423056,107150,-49.29988098144531
1687695145.9162023,108227,-42.430416107177734
1687695151.8844314,109875,-31.3586483001709
1687695156.2282758,111245,-21.97600555419922
1687695161.6052296,112997,-6.805009365081787
1687695170.743392,115526,7.133101940155029
1687695183.007928,118224,17.930150985717773
1687695200.6557317,122224,25.923439025878906
1687695214.796445,125304,30.87308692932129
1687695224.6142926,127573,35.26565933227539
1687695229.6960888,128930,38.72445297241211
1687695241.801506,132043,40.510284423828125
1687695253.683504,135238,46.14707946777344
1687695261.6804578,137413,48.32689666748047
1687695267.066566,138899,51.15686798095703
1687695271.849482,140165,48.08353805541992
1687695280.0350308,142315,49.145790100097656
1687695291.5763237,145489,53.175201416015625
1687695301.5039406,148167,60.09052658081055
1687695308.594146,150101,62.95513916015625
1687695309.7699325,150518,62.36851119995117
1687695310.875983,150957,60.76667404174805
1687695316.3627412,152544,64.9980239868164
1687695319.5607133,153542,64.61911010742188
1687695324.9968014,155190,68.14262390136719
1687695330.5196872,156938,72.5591812133789
1687695332.2538543,157598,70.1372299194336
1687695334.4389205,158381,65.30416107177734
1687695335.825175,158896,56.72603988647461
1687695337.2920883,159474,49.82356643676758
1687695339.481688,160252,47.845191955566406
1687695341.2044692,160821,46.06279373168945
1687695343.3092108,161558,49.00745391845703
1687695344.8176568,162039,50.179500579833984
1687695349.4297264,163443,53.50124740600586
1687695359.8712778,166324,57.94011688232422
1687695364.3804226,167684,60.70159149169922
1687695365.7885535,168189,56.82752227783203
1687695371.9337637,170150,59.919010162353516
1687695381.5723743,172891,52.51626205444336
1687695384.3422086,173830,59.787567138671875
1687695389.3633132,175346,60.614017486572266
1687695397.45061,177623,62.62746810913086
1687695402.5064673,179228,64.37709045410156
1687695409.710769,181623,71.40206909179688
1687695419.2479153,183913,74.93264770507812
1687695421.7129421,184645,76.9485855102539
1687695429.442887,187064,80.0504150390625
1687695432.159136,188007,81.7908706665039
1687695438.348765,189960,84.66368103027344
1687695444.459321,191686,84.83841705322266
1687695450.376677,193575,91.96537780761719
1687695456.4265428,195517,100.1702651977539
1687695460.500214,196891,109.63478088378906
1687695463.8465588,198083,116.15115356445312
1687695468.5564833,199688,112.74293518066406
1687695475.455192,201765,118.14773559570312
1687695480.4265993,203348,125.86412811279297
1687695484.3497353,204442,129.51710510253906
1687695488.8797116,205915,137.7960968017578
1687695494.612688,207772,143.216064453125
1687695498.3892708,209064,148.466064453125
1687695502.767456,210557,154.01002502441406
1687695506.6692903,211908,157.77664184570312
1687695509.6943257,212985,171.0959930419922
1687695516.8893101,215469,176.416259765625
1687695520.6369665,216769,181.9012908935547
1687695524.4666975,218122,187.47979736328125
1687695527.0110457,219068,188.0945587158203
1687695530.9358685,220420,186.78140258789062
1687695532.4124677,220995,186.79937744140625
1687695535.9332392,222232,192.7537078857422
1687695542.1419408,224359,194.223876953125
1687695549.5470676,226768,197.37298583984375
1687695556.9125433,229034,194.5529022216797
1687695561.643202,230628,191.2819061279297
1687695568.8142395,232749,186.61746215820312
1687695578.922414,235640,178.87095642089844
1687695587.0900638,238208,175.96241760253906
1687695593.5798085,240339,176.01011657714844
1687695600.7942379,242641,180.37059020996094
1687695610.9615362,245772,177.03421020507812
1687695615.0002298,247186,174.49588012695312
1687695621.32888,249271,170.2558135986328
