Wall time,Step,Value
1687653669.3557513,264,-184.44207763671875
1687653669.885715,568,-258.3013610839844
1687653670.6155944,984,-266.42486572265625
1687653671.3502858,1400,-272.1289367675781
1687653671.9351094,1725,-252.90037536621094
1687653672.5549421,2067,-256.2113342285156
1687653673.2586641,2460,-246.9380645751953
1687653673.9179435,2830,-232.13119506835938
1687653674.4450095,3127,-224.23472595214844
1687653674.950406,3412,-216.29563903808594
1687653675.5500178,3747,-211.2669677734375
1687653676.2761238,4149,-201.72607421875
1687653677.026979,4541,-200.34564208984375
1687653677.7640922,4952,-202.7227783203125
1687653678.4847803,5347,-195.2202911376953
1687653679.2738738,5775,-190.11306762695312
1687653680.1419952,6249,-186.56455993652344
1687653680.6537192,6531,-183.56683349609375
1687653681.2647772,6864,-179.5797576904297
1687653682.0569613,7290,-178.41502380371094
1687653682.8519297,7718,-176.58425903320312
1687653683.478633,8050,-172.49830627441406
1687653684.2710013,8477,-173.82357788085938
1687653684.9832947,8841,-170.99295043945312
1687653685.7473993,9237,-169.67445373535156
1687653686.8058357,9793,-164.9277801513672
1687653687.8796935,10354,-154.8084259033203
1687653688.7845018,10750,-145.8437042236328
1687653689.854035,11194,-138.7993927001953
1687653690.8687177,11613,-135.45730590820312
1687653691.9319956,12054,-131.41600036621094
1687653693.1537278,12556,-129.06410217285156
1687653694.0213766,12905,-126.65858459472656
1687653695.2553468,13414,-124.7291488647461
1687653696.65739,13982,-119.9500961303711
1687653697.9519207,14506,-118.86212158203125
1687653699.753803,15161,-119.38084411621094
1687653701.3216941,15682,-117.13552856445312
1687653702.409617,16132,-110.77884674072266
1687653703.8334827,16697,-110.72808074951172
1687653705.0913107,17210,-109.4152603149414
1687653706.119489,17627,-108.41088104248047
1687653707.980829,18342,-106.90441131591797
1687653711.305852,19476,-105.85372924804688
1687653713.5248594,20302,-106.32447052001953
1687653718.1706972,21692,-107.05134582519531
1687653721.3118331,22775,-109.88846588134766
1687653725.7768881,24218,-109.52326965332031
1687653734.5995448,26726,-112.75849151611328
1687653737.917209,27846,-111.25830078125
1687653741.7778602,29123,-107.72563171386719
1687653752.8771749,31856,-105.6985855102539
1687653758.5663722,33493,-101.71125030517578
1687653763.0107803,34861,-98.74906158447266
1687653768.1380372,36508,-87.98880767822266
1687653771.8156555,37782,-75.92610931396484
1687653777.7143118,39718,-65.80821990966797
1687653784.0419624,41760,-56.33929443359375
1687653786.931154,42779,-50.57634735107422
1687653791.7469501,44386,-44.55361557006836
1687653794.9089732,45440,-35.65481948852539
1687653799.524337,46937,-23.84679412841797
1687653802.550144,47987,-15.681265830993652
1687653805.1131346,48914,-7.542234897613525
1687653807.7901077,49847,-0.6877231597900391
1687653813.6616688,51802,7.386581897735596
1687653817.183797,53027,16.087282180786133
1687653821.7643526,54477,25.258895874023438
1687653828.0032015,56367,31.023601531982422
1687653833.1318839,58053,38.60149002075195
1687653836.2043254,59091,44.090030670166016
1687653839.099948,60097,53.181739807128906
1687653847.3701584,62656,62.91057586669922
1687653854.5588295,64703,69.87920379638672
1687653860.1816626,66558,74.54005432128906
1687653865.1456463,68211,75.84224700927734
1687653870.6184847,69919,75.70490264892578
1687653874.3508487,71209,76.98785400390625
1687653877.4207892,72251,83.31072235107422
1687653881.0897355,73450,75.94552612304688
1687653884.068307,74479,74.62955474853516
1687653891.2661004,76750,66.97360229492188
1687653894.6953204,77939,62.21379470825195
1687653898.568949,79226,63.98554611206055
1687653902.5990045,80599,61.63717269897461
1687653906.8764257,82061,61.038455963134766
1687653909.9357746,83108,56.62944030761719
1687653911.6608138,83749,48.33074951171875
1687653914.975179,84906,44.2809944152832
1687653918.3253555,86020,43.433433532714844
1687653926.2335606,88459,44.89873123168945
1687653928.8495114,89383,40.342201232910156
1687653935.2539842,91281,39.50506591796875
1687653939.28991,92572,40.742130279541016
1687653948.0160353,95192,38.86453628540039
1687653951.8981352,96532,47.79276657104492
1687653955.2965865,97665,48.811954498291016
1687653958.499483,98762,49.29197311401367
1687653961.1314602,99694,52.80796813964844
1687653964.485484,100845,56.710906982421875
