Wall time,Step,Value
1687636517.9570613,315,-176.9394073486328
1687636518.6968763,700,-136.78050231933594
1687636519.4175975,1043,-187.99234008789062
1687636520.1502414,1446,-178.686279296875
1687636520.9353545,1848,-174.1338348388672
1687636521.771605,2247,-178.6156768798828
1687636522.51105,2631,-185.6190185546875
1687636523.1731598,2988,-177.16342163085938
1687636523.8764482,3378,-180.01661682128906
1687636524.501792,3711,-174.73617553710938
1687636525.174897,4050,-166.87583923339844
1687636525.9817977,4476,-161.7742919921875
1687636526.7247868,4859,-156.6142120361328
1687636527.8223,5337,-156.43417358398438
1687636528.6652195,5792,-153.29534912109375
1687636529.4849486,6226,-148.0537567138672
1687636530.4679635,6670,-144.0504150390625
1687636531.1744442,7027,-141.18540954589844
1687636531.9787517,7404,-137.97177124023438
1687636532.8294415,7779,-134.63925170898438
1687636533.7778537,8155,-131.1488800048828
1687636534.850135,8572,-129.92649841308594
1687636535.7643569,8963,-128.39601135253906
1687636536.7038753,9362,-126.24606323242188
1687636537.471987,9695,-123.79481506347656
1687636538.3661492,10070,-118.9056625366211
1687636542.332798,11424,-117.23884582519531
1687636543.338654,11840,-107.79109954833984
1687636544.3432043,12262,-103.57587432861328
1687636545.5318713,12763,-99.86603546142578
1687636546.4110487,13137,-93.24130249023438
1687636547.4422617,13572,-86.30760955810547
1687636548.642838,13959,-83.57300567626953
1687636549.6220403,14347,-79.2011489868164
1687636550.5454397,14734,-75.60636138916016
1687636551.6731079,15159,-73.23926544189453
1687636553.3721066,15686,-72.3268814086914
1687636555.9712043,16385,-73.28692626953125
1687636557.3411932,16935,-72.32572174072266
1687636558.6322849,17460,-71.52706146240234
1687636559.816345,17949,-69.70231628417969
1687636561.41058,18565,-67.73368072509766
1687636562.6340096,19065,-66.17274475097656
1687636563.66809,19489,-65.8031997680664
1687636564.8703978,19984,-64.63654327392578
1687636566.0346148,20459,-62.977989196777344
1687636571.6668782,22202,-61.76666259765625
1687636579.265732,24510,-59.79867935180664
1687636587.0429666,26861,-60.24964141845703
1687636602.0507975,30861,-61.374603271484375
1687636612.8455842,33961,-60.734371185302734
1687636626.9399447,37961,-61.275360107421875
1687636635.2730286,40413,-59.72649002075195
1687636643.9213738,42949,-59.04861068725586
1687636655.0423772,46098,-56.82632064819336
1687636662.436661,48251,-51.03145980834961
1687636666.4999607,49618,-43.817501068115234
1687636677.998588,52978,-37.250064849853516
1687636685.6010432,55291,-31.948179244995117
1687636693.9855144,57923,-29.382020950317383
1687636699.6557508,59731,-25.90691375732422
1687636701.377496,60405,-23.470666885375977
1687636707.2377684,62409,-18.34282875061035
1687636712.1600242,64055,-9.9857816696167
1687636724.2437155,67278,-10.545262336730957
1687636735.6630054,70451,-13.350702285766602
1687636751.7159727,74451,-12.894896507263184
1687636766.722702,78451,-9.769018173217773
1687636778.1786358,81652,-8.044355392456055
1687636787.2075155,84221,-9.011756896972656
1687636799.1762497,87818,-3.400277614593506
1687636810.5426817,90807,3.0925142765045166
1687636827.90537,94764,6.641033172607422
1687636845.1323981,98764,9.83676815032959
1687636862.0664954,102764,12.48428726196289
1687636873.3903742,106056,14.823270797729492
1687636887.5767868,109566,18.134336471557617
1687636895.476367,111666,18.284412384033203
1687636913.573742,115666,19.109050750732422
1687636927.2013836,119006,21.59282112121582
1687636941.7850087,123006,17.86292266845703
1687636957.508554,127006,12.53488826751709
1687636972.6633997,131006,8.259464263916016
1687636984.7389786,134270,11.835649490356445
1687636994.1714227,136881,17.704740524291992
1687637007.3715436,139988,12.354971885681152
1687637016.036944,142290,21.3653507232666
1687637023.0158596,143745,26.369295120239258
1687637029.244985,145158,24.815935134887695
1687637038.8480957,147469,23.7211856842041
1687637048.9210906,149624,22.07465171813965
1687637058.0001235,151898,26.68409538269043
1687637066.3647757,154148,28.87664794921875
1687637082.894982,158084,31.153413772583008
1687637097.6309547,161686,35.09313201904297
1687637114.5979257,165686,28.62958335876465
1687637130.3515916,169686,25.072036743164062
1687637142.943315,173209,25.671297073364258
1687637154.87653,176267,24.691526412963867
1687637170.0020442,179745,28.030820846557617
1687637179.8922677,182599,33.76866149902344
1687637189.8324335,185209,41.233463287353516
1687637203.6550407,188362,48.13283157348633
1687637215.5991032,191739,53.88038635253906
1687637221.7919002,193650,57.22464370727539
1687637228.0701382,195628,64.07878875732422
1687637237.8104055,198376,71.92720031738281
1687637249.4161317,201348,77.49461364746094
1687637260.1055276,204065,81.17291259765625
1687637268.5593312,206633,75.73786926269531
1687637277.3736963,209315,87.98670959472656
1687637284.2654824,211396,86.07038116455078
1687637291.7056468,213706,91.07840728759766
1687637298.9760017,215912,98.4926528930664
1687637306.4657128,218285,113.92904663085938
1687637311.225444,219802,126.91278839111328
1687637315.7500246,221352,133.32992553710938
1687637320.4165874,222891,136.0736846923828
1687637324.0553577,224045,136.08609008789062
1687637330.5633354,226034,137.9750213623047
1687637332.17521,226636,136.62779235839844
1687637333.6971087,227215,138.3876190185547
1687637338.3521485,228692,138.30177307128906
1687637340.0958333,229358,137.2479705810547
1687637343.517039,230510,139.7864532470703
1687637350.2872002,232724,142.089599609375
1687637357.554871,234765,141.04476928710938
1687637366.619991,237408,141.96176147460938
1687637371.294317,238799,137.96630859375
1687637372.7153316,239354,133.86044311523438
1687637380.965931,241598,128.75540161132812
1687637385.7877998,243109,126.27057647705078
1687637387.0520496,243611,121.49856567382812
1687637390.1728835,244692,114.97183990478516
1687637393.6681783,245793,115.89009094238281
1687637399.494544,247705,113.75520324707031
1687637403.8645978,249171,113.23143768310547
