episode,reward_ep,mean_reward,steps,n_steps_ep,time,hour_minute
207,-100,-125.5,22610,11294,2023-06-13 12:18:55.321129,12:18
208,-100,-124.34,22772,11478,2023-06-13 12:18:57.137006,12:18
209,-100,-123.35,22880,11402,2023-06-13 12:18:58.267905,12:18
210,-100,-123.12,22945,11543,2023-06-13 12:18:59.003030,12:18
211,-100,-123.04,23133,11590,2023-06-13 12:19:01.128248,12:19
212,-100,-122.51,23205,11615,2023-06-13 12:19:02.136401,12:19
213,-100,-121.11,23353,11738,2023-06-13 12:19:03.722152,12:19
214,-100,-120.04,23437,11699,2023-06-13 12:19:04.724402,12:19
215,-100,-120.76,23527,11828,2023-06-13 12:19:05.684266,12:19
216,-100,-119.53,23633,11805,2023-06-13 12:19:06.900108,12:19
217,-100,-119.93,23773,11968,2023-06-13 12:19:08.405004,12:19
218,-100,-118.49,23910,11942,2023-06-13 12:19:10.187012,12:19
219,-100,-116.24,24023,12081,2023-06-13 12:19:11.547627,12:19
220,100,-113.47,24522,12441,2023-06-13 12:19:17.395501,12:19
221,-100,-112.27,24627,12186,2023-06-13 12:19:18.617722,12:19
222,-100,-112.0,24730,12544,2023-06-13 12:19:19.742758,12:19
223,-100,-109.91,24843,12299,2023-06-13 12:19:21.014246,12:19
224,-100,-108.43,24948,12649,2023-06-13 12:19:22.203347,12:19
225,-100,-106.38,25095,12446,2023-06-13 12:19:23.911641,12:19
226,-100,-106.64,25210,12764,2023-06-13 12:19:25.246517,12:19
227,-100,-101.9,25360,12596,2023-06-13 12:19:27.003044,12:19
228,-100,-101.99,25450,12854,2023-06-13 12:19:28.010560,12:19
229,-100,-101.6,25508,12654,2023-06-13 12:19:28.717403,12:19
230,-100,-101.33,25565,12911,2023-06-13 12:19:29.345226,12:19
231,-100,-101.51,25642,12731,2023-06-13 12:19:30.182375,12:19
232,-100,-99.76,25743,13012,2023-06-13 12:19:31.359920,12:19
233,-100,-98.46,25833,12821,2023-06-13 12:19:32.390718,12:19
234,-100,-98.4,25942,13121,2023-06-13 12:19:33.870732,12:19
235,-100,-96.53,26065,12944,2023-06-13 12:19:35.257356,12:19
236,-100,-96.67,26129,13185,2023-06-13 12:19:35.966567,12:19
237,-100,-94.95,26262,13077,2023-06-13 12:19:37.325921,12:19
238,-100,-94.63,26355,13278,2023-06-13 12:19:38.377849,12:19
239,-100,-95.06,26485,13207,2023-06-13 12:19:39.846984,12:19
240,-100,-93.94,26557,13350,2023-06-13 12:19:40.618711,12:19
241,-100,-94.04,26754,13404,2023-06-13 12:19:43.062405,12:19
242,-100,-92.48,26851,13447,2023-06-13 12:19:44.190303,12:19
243,-100,-90.71,26940,13493,2023-06-13 12:19:45.152042,12:19
244,-100,-90.0,27040,13547,2023-06-13 12:19:46.289092,12:19
245,-100,-90.37,27101,13554,2023-06-13 12:19:46.999039,12:19
246,-100,-89.86,27174,13620,2023-06-13 12:19:47.787878,12:19
247,-100,-88.71,27294,13674,2023-06-13 12:19:49.180486,12:19
248,-100,-89.14,27363,13689,2023-06-13 12:19:49.912323,12:19
249,-100,-89.86,27463,13774,2023-06-13 12:19:51.029096,12:19
250,-100,-88.18,27608,13834,2023-06-13 12:19:52.721485,12:19
251,-100,-87.5,27739,13905,2023-06-13 12:19:54.283307,12:19
252,-100,-85.94,27898,13993,2023-06-13 12:19:56.192515,12:19
253,-100,-86.59,27980,13987,2023-06-13 12:19:57.086043,12:19
254,-100,-87.99,28248,14261,2023-06-13 12:20:00.183162,12:20
255,100,-83.93,28878,14617,2023-06-13 12:20:07.464367,12:20
256,-100,-82.08,29030,14413,2023-06-13 12:20:09.243214,12:20
257,-100,-81.92,29098,14685,2023-06-13 12:20:09.912137,12:20
258,-100,-80.99,29357,14672,2023-06-13 12:20:13.103883,12:20
259,-100,-79.51,29484,14812,2023-06-13 12:20:14.569851,12:20
260,-100,-80.47,29561,14749,2023-06-13 12:20:15.445672,12:20
261,-100,-80.44,29664,14915,2023-06-13 12:20:16.541235,12:20
262,-100,-81.23,29826,14911,2023-06-13 12:20:18.315808,12:20
263,-100,-81.98,30103,15192,2023-06-13 12:20:21.565100,12:20
264,-100,-82.32,31059,15867,2023-06-13 12:20:32.882897,12:20
265,-100,-81.13,31157,15290,2023-06-13 12:20:33.824390,12:20
266,-100,-80.14,31255,15965,2023-06-13 12:20:34.740646,12:20
267,-100,-78.03,31440,15475,2023-06-13 12:20:36.459693,12:20
268,-100,-78.21,31529,16054,2023-06-13 12:20:37.373306,12:20
269,-100,-77.66,31610,15556,2023-06-13 12:20:38.153623,12:20
270,-100,-77.56,31732,16176,2023-06-13 12:20:39.472908,12:20
271,-100,-74.27,31825,15649,2023-06-13 12:20:40.535644,12:20
272,-100,-72.21,31919,16270,2023-06-13 12:20:41.455678,12:20
273,100,-68.63,32140,15870,2023-06-13 12:20:43.671359,12:20
274,-100,-69.19,32265,16395,2023-06-13 12:20:45.238013,12:20
275,-100,-70.73,33235,16840,2023-06-13 12:20:55.799757,12:20
276,-100,-70.38,33333,16493,2023-06-13 12:20:56.795724,12:20
277,-100,-69.79,33487,16994,2023-06-13 12:20:58.372543,12:20
278,-100,-68.56,33673,16679,2023-06-13 12:21:00.247766,12:21
279,-100,-67.99,33749,17070,2023-06-13 12:21:00.927523,12:21
280,-100,-67.16,33958,16888,2023-06-13 12:21:02.921779,12:21
281,-100,-66.23,34048,17160,2023-06-13 12:21:03.779732,12:21
282,-100,-64.67,34316,17156,2023-06-13 12:21:06.376735,12:21
283,-100,-64.63,34398,17242,2023-06-13 12:21:07.153510,12:21
284,-100,-64.57,34547,17305,2023-06-13 12:21:08.602072,12:21
285,-100,-63.69,34767,17462,2023-06-13 12:21:10.950727,12:21
286,-100,-64.69,34955,17493,2023-06-13 12:21:12.832223,12:21
287,-100,-65.3,35162,17669,2023-06-13 12:21:14.932788,12:21
288,-100,-64.82,35280,17611,2023-06-13 12:21:16.107545,12:21
289,-100,-65.61,35356,17745,2023-06-13 12:21:16.802006,12:21
290,-100,-56.96,35426,17681,2023-06-13 12:21:17.445838,12:21
291,-100,-56.49,35498,17817,2023-06-13 12:21:18.129289,12:21
292,-100,-55.94,35594,17777,2023-06-13 12:21:19.065582,12:21
293,-100,-55.93,35744,17967,2023-06-13 12:21:20.545789,12:21
294,-100,-54.34,35871,17904,2023-06-13 12:21:21.853955,12:21
295,-100,-51.95,35955,18051,2023-06-13 12:21:22.733515,12:21
296,-100,-52.99,36234,18183,2023-06-13 12:21:25.334991,12:21
297,1,-51.9,37234,19051,2023-06-13 12:21:35.673338,12:21
298,-100,-49.3,37301,18250,2023-06-13 12:21:36.308557,12:21
299,-100,-47.93,37528,19278,2023-06-13 12:21:38.633075,12:21
300,-100,-47.95,37838,18560,2023-06-13 12:21:41.744427,12:21
301,-100,-47.39,37976,19416,2023-06-13 12:21:43.089663,12:21
302,-100,-49.04,38123,18707,2023-06-13 12:21:44.531757,12:21
303,-100,-49.98,38351,19644,2023-06-13 12:21:46.936848,12:21
304,-100,-48.34,38453,18809,2023-06-13 12:21:48.159671,12:21
305,-100,-44.83,38641,19832,2023-06-13 12:21:50.005299,12:21
306,-100,-45.3,38789,18957,2023-06-13 12:21:51.602074,12:21
307,-100,-45.59,38868,19911,2023-06-13 12:21:52.484385,12:21
308,-100,-46.4,38989,19078,2023-06-13 12:21:53.668354,12:21
309,100,-43.63,39350,20272,2023-06-13 12:21:57.324890,12:21
310,-100,-43.87,39523,19251,2023-06-13 12:21:59.359868,12:21
311,-100,-42.65,39977,20726,2023-06-13 12:22:04.035706,12:22
312,-100,-41.98,40088,19362,2023-06-13 12:22:05.122914,12:22
313,-100,-41.89,40175,20813,2023-06-13 12:22:06.007453,12:22
314,-100,-41.02,40339,19526,2023-06-13 12:22:07.530144,12:22
315,-100,-41.52,40508,20982,2023-06-13 12:22:09.288079,12:22
316,100,-38.7,41500,20518,2023-06-13 12:22:19.220278,12:22
317,-100,-39.85,41564,21046,2023-06-13 12:22:19.882794,12:22
318,-100,-40.5,41725,20679,2023-06-13 12:22:21.533377,12:22
319,-100,-42.38,41830,21151,2023-06-13 12:22:22.498765,12:22
320,-100,-42.4,41957,20806,2023-06-13 12:22:23.883571,12:22
321,-100,-42.15,42224,21418,2023-06-13 12:22:26.635762,12:22
322,-100,-42.99,42531,21113,2023-06-13 12:22:29.823628,12:22
323,-100,-42.78,42711,21598,2023-06-13 12:22:31.634484,12:22
324,-100,-42.56,42828,21230,2023-06-13 12:22:32.798881,12:22
325,-100,-41.96,42951,21721,2023-06-13 12:22:34.577206,12:22
326,-100,-41.61,43105,21384,2023-06-13 12:22:36.227798,12:22
327,-100,-41.22,43255,21871,2023-06-13 12:22:37.916295,12:22
328,100,-38.61,43704,21833,2023-06-13 12:22:42.419549,12:22
329,1,-36.99,44704,22871,2023-06-13 12:22:53.064464,12:22
330,-100,-36.26,44842,21971,2023-06-13 12:22:54.381763,12:22
331,-100,-35.98,44986,23015,2023-06-13 12:22:55.768323,12:22
332,-100,-35.67,45155,22140,2023-06-13 12:22:57.387397,12:22
333,100,-33.59,45392,23252,2023-06-13 12:22:59.696081,12:22
334,100,-31.27,45641,22389,2023-06-13 12:23:02.266331,12:23
335,-100,-30.27,45777,23388,2023-06-13 12:23:03.632093,12:23
336,-100,-29.61,45854,22466,2023-06-13 12:23:04.348438,12:23
337,-100,-28.62,45966,23500,2023-06-13 12:23:05.372387,12:23
338,-100,-28.82,46088,22588,2023-06-13 12:23:06.525992,12:23
339,-100,-28.13,46214,23626,2023-06-13 12:23:07.707037,12:23
340,100,-25.29,46456,22830,2023-06-13 12:23:10.167120,12:23
341,-100,-24.88,46603,23773,2023-06-13 12:23:11.763354,12:23
342,100,-23.77,47291,23518,2023-06-13 12:23:18.602273,12:23
343,100,-22.15,48011,24493,2023-06-13 12:23:26.237155,12:23
344,-100,-22.33,48178,23685,2023-06-13 12:23:27.845332,12:23
345,-100,-22.55,48341,24656,2023-06-13 12:23:29.396582,12:23
346,-100,-22.85,48478,23822,2023-06-13 12:23:30.729034,12:23
347,-100,-21.97,48682,24860,2023-06-13 12:23:32.634822,12:23
348,-100,-21.12,49234,24374,2023-06-13 12:23:38.243480,12:23
349,-100,-21.36,49388,25014,2023-06-13 12:23:39.737471,12:23
350,-100,-20.19,49605,24591,2023-06-13 12:23:41.857731,12:23
351,100,-16.01,49982,25391,2023-06-13 12:23:45.645676,12:23
352,-100,-14.78,50131,24740,2023-06-13 12:23:47.401312,12:23
353,-100,-13.33,50451,25711,2023-06-13 12:23:50.457677,12:23
354,-100,-16.6,50560,24849,2023-06-13 12:23:51.558864,12:23
355,-100,-15.23,50714,25865,2023-06-13 12:23:53.085086,12:23
356,-100,-15.29,51000,25135,2023-06-13 12:23:56.035051,12:23
357,-100,-14.46,51159,26024,2023-06-13 12:23:57.643169,12:23
358,-100,-15.32,51302,25278,2023-06-13 12:23:59.058732,12:23
359,-100,-15.03,51442,26164,2023-06-13 12:24:00.411722,12:24
360,100,-12.45,52098,25934,2023-06-13 12:24:07.196541,12:24
361,-100,-11.67,52249,26315,2023-06-13 12:24:08.709012,12:24
362,-100,-9.57,52359,26044,2023-06-13 12:24:09.801270,12:24
363,-100,-8.52,52532,26488,2023-06-13 12:24:11.581783,12:24
364,-100,-9.23,52665,26177,2023-06-13 12:24:12.908133,12:24
365,100,-7.35,53350,27173,2023-06-13 12:24:20.001444,12:24
366,-100,-7.36,53511,26338,2023-06-13 12:24:21.594780,12:24
367,-100,-6.9,53694,27356,2023-06-13 12:24:23.365182,12:24
368,-100,-7.06,53846,26490,2023-06-13 12:24:25.055223,12:24
369,-100,-7.53,53959,27469,2023-06-13 12:24:26.116836,12:24
370,-100,-7.73,54112,26643,2023-06-13 12:24:27.687725,12:24
371,-100,-7.5,54191,27548,2023-06-13 12:24:28.502595,12:24
372,-100,-9.98,54825,27277,2023-06-13 12:24:34.822768,12:24
373,-100,-8.73,54952,27675,2023-06-13 12:24:35.987429,12:24
374,-100,-6.44,55107,27432,2023-06-13 12:24:37.561716,12:24
375,100,-4.04,55321,27889,2023-06-13 12:24:39.870191,12:24
376,-100,-4.4,55429,27540,2023-06-13 12:24:40.897464,12:24
377,-100,-4.91,55719,28179,2023-06-13 12:24:44.064551,12:24
378,-100,-4.34,55808,27629,2023-06-13 12:24:44.994507,12:24
379,-100,-4.56,55912,28283,2023-06-13 12:24:45.950179,12:24
