episode,reward_ep,mean_reward,steps,n_steps_ep,time,hour_minute
199,0,-80.06,34172,16584,2023-06-13 08:12:44.925575,8:12
200,100,-76.84,34759,18175,2023-06-13 08:12:52.089085,8:12
201,-1,-77.65,35759,17584,2023-06-13 08:13:04.969476,8:13
202,100,-75.46,36549,18965,2023-06-13 08:13:14.897667,8:13
203,100,-73.26,36855,17890,2023-06-13 08:13:18.965836,8:13
204,100,-71.21,37596,19706,2023-06-13 08:13:28.882026,8:13
205,1,-69.81,38596,18890,2023-06-13 08:13:42.669116,8:13
206,100,-67.87,39133,20243,2023-06-13 08:13:49.506370,8:13
207,-100,-67.33,39410,19167,2023-06-13 08:13:53.543805,8:13
208,0,-66.92,40410,21243,2023-06-13 08:14:06.515037,8:14
209,100,-64.9,41288,20045,2023-06-13 08:14:17.987387,8:14
210,100,-60.98,41813,21768,2023-06-13 08:14:24.838929,8:14
211,0,-61.07,42813,21045,2023-06-13 08:14:38.720000,8:14
212,100,-57.87,43493,22448,2023-06-13 08:14:48.708397,8:14
213,0,-55.2,44493,22045,2023-06-13 08:15:02.403358,8:15
214,-100,-54.66,44738,22693,2023-06-13 08:15:05.568790,8:15
215,100,-50.8,45426,22733,2023-06-13 08:15:14.672292,8:15
216,0,-48.62,46426,23693,2023-06-13 08:15:28.088597,8:15
217,100,-44.9,47371,23678,2023-06-13 08:15:39.930674,8:15
218,100,-42.94,48216,24538,2023-06-13 08:15:51.118943,8:15
219,100,-40.35,48690,24152,2023-06-13 08:15:57.350654,8:15
220,100,-36.44,49598,25446,2023-06-13 08:16:09.541603,8:16
221,0,-34.49,50598,25152,2023-06-13 08:16:22.432069,8:16
222,1,-29.69,51598,26446,2023-06-13 08:16:35.479122,8:16
223,-100,-29.19,51888,25442,2023-06-13 08:16:39.367475,8:16
224,100,-24.2,52364,26922,2023-06-13 08:16:46.003865,8:16
225,0,-22.36,53364,26442,2023-06-13 08:16:59.350369,8:16
226,100,-20.42,53881,27439,2023-06-13 08:17:06.149852,8:17
227,100,-17.23,54476,27037,2023-06-13 08:17:13.633398,8:17
228,-100,-17.02,54822,27785,2023-06-13 08:17:18.200578,8:17
229,0,-15.19,55822,28037,2023-06-13 08:17:31.770331,8:17
230,100,-12.95,56285,28248,2023-06-13 08:17:37.703033,8:17
231,0,-10.26,57286,29038,2023-06-13 08:17:49.151282,8:17
232,100,-7.74,57694,28656,2023-06-13 08:17:53.043124,8:17
233,100,-5.04,58012,29356,2023-06-13 08:17:56.113480,8:17
234,100,-0.24,58661,29305,2023-06-13 08:18:02.432002,8:18
235,100,1.73,59031,29726,2023-06-13 08:18:06.699563,8:18
236,0,4.44,60031,30305,2023-06-13 08:18:16.306859,8:18
237,-100,3.66,60324,30019,2023-06-13 08:18:18.903985,8:18
238,100,6.09,61061,31042,2023-06-13 08:18:25.938503,8:18
239,100,8.38,61753,30711,2023-06-13 08:18:32.889022,8:18
240,-100,8.42,62379,31668,2023-06-13 08:18:38.828493,8:18
241,100,10.8,62776,31108,2023-06-13 08:18:42.541570,8:18
242,-100,12.4,63060,31952,2023-06-13 08:18:45.087878,8:18
243,100,19.71,63371,31419,2023-06-13 08:18:48.125510,8:18
244,-100,20.09,63544,32125,2023-06-13 08:18:49.809328,8:18
245,0,23.19,64544,32419,2023-06-13 08:18:59.725712,8:18
246,-100,21.91,65429,33010,2023-06-13 08:19:08.166009,8:19
247,100,24.73,65744,32734,2023-06-13 08:19:11.172183,8:19
248,100,28.33,66441,33707,2023-06-13 08:19:18.325584,8:19
249,100,31.61,66752,33045,2023-06-13 08:19:21.480291,8:19
250,100,34.13,67628,34583,2023-06-13 08:19:30.379429,8:19
251,100,38.32,68609,34026,2023-06-13 08:19:40.164015,8:19
252,0,39.91,69609,35583,2023-06-13 08:19:50.780180,8:19
253,100,42.49,70577,34994,2023-06-13 08:20:00.265699,8:20
254,-100,42.86,70930,35936,2023-06-13 08:20:03.847678,8:20
255,100,47.83,71548,35612,2023-06-13 08:20:10.114311,8:20
256,100,50.66,71938,36326,2023-06-13 08:20:14.031149,8:20
257,100,53.91,72161,35835,2023-06-13 08:20:15.987313,8:20
258,-100,53.49,72273,36438,2023-06-13 08:20:16.969166,8:20
259,-100,54.24,72423,35985,2023-06-13 08:20:18.349148,8:20
260,-100,55.0,72653,36668,2023-06-13 08:20:20.391701,8:20
261,-100,55.26,72720,36052,2023-06-13 08:20:21.026697,8:20
262,100,58.4,73147,37095,2023-06-13 08:20:25.291110,8:20
263,100,63.87,73810,36715,2023-06-13 08:20:31.759905,8:20
264,0,67.59,74810,38095,2023-06-13 08:20:42.123546,8:20
265,0,71.97,75810,37715,2023-06-13 08:20:52.550995,8:20
266,100,78.5,76204,38489,2023-06-13 08:20:56.710600,8:20
267,0,81.41,77204,38715,2023-06-13 08:21:07.524174,8:21
268,100,85.08,78000,39285,2023-06-13 08:21:15.631246,8:21
269,0,87.79,79000,39715,2023-06-13 08:21:25.727534,8:21
270,100,89.98,79597,39882,2023-06-13 08:21:31.777352,8:21
271,0,91.85,80597,40715,2023-06-13 08:21:41.958958,8:21
272,100,94.63,81443,40728,2023-06-13 08:21:50.738832,8:21
273,-100,91.18,81662,40934,2023-06-13 08:21:52.728963,8:21
274,0,94.54,82662,41728,2023-06-13 08:22:02.242642,8:22
275,100,97.51,83018,41290,2023-06-13 08:22:06.068853,8:22
276,0,101.45,84018,42728,2023-06-13 08:22:16.225116,8:22
277,0,106.9,85018,42290,2023-06-13 08:22:25.888791,8:22
278,0,110.54,86018,43728,2023-06-13 08:22:35.950509,8:22
279,-100,111.96,86305,42577,2023-06-13 08:22:38.700173,8:22
280,0,114.67,87305,44728,2023-06-13 08:22:49.031359,8:22
281,100,120.51,87910,43182,2023-06-13 08:22:55.348610,8:22
282,0,123.72,88910,45728,2023-06-13 08:23:05.527893,8:23
283,-100,124.22,89014,43286,2023-06-13 08:23:06.485702,8:23
284,-100,125.41,89161,45875,2023-06-13 08:23:07.963662,8:23
285,100,127.95,89473,43598,2023-06-13 08:23:10.923941,8:23
286,-7,131.68,90473,46875,2023-06-13 08:23:20.978149,8:23
287,100,136.62,90949,44074,2023-06-13 08:23:25.407737,8:23
288,-100,136.3,91308,47234,2023-06-13 08:23:28.865024,8:23
289,100,136.19,91643,44409,2023-06-13 08:23:32.198394,8:23
290,0,139.3,92643,48234,2023-06-13 08:23:42.083072,8:23
291,0,142.99,93643,45409,2023-06-13 08:23:51.929982,8:23
292,100,145.84,94114,48705,2023-06-13 08:23:56.589912,8:23
293,100,145.78,94635,45930,2023-06-13 08:24:01.586855,8:24
294,-100,146.91,94765,48835,2023-06-13 08:24:02.904272,8:24
295,-100,144.68,94857,46022,2023-06-13 08:24:03.862595,8:24
296,100,147.64,95111,49089,2023-06-13 08:24:06.540164,8:24
297,1,148.4,96111,47022,2023-06-13 08:24:16.798361,8:24
298,100,149.83,96750,49728,2023-06-13 08:24:23.273956,8:24
299,100,150.17,97681,47953,2023-06-13 08:24:32.176726,8:24
300,-100,151.33,97776,49823,2023-06-13 08:24:33.112321,8:24
301,0,151.62,98776,48953,2023-06-13 08:24:43.026556,8:24
302,-100,146.38,99011,50058,2023-06-13 08:24:45.382073,8:24
303,100,147.94,99735,49677,2023-06-13 08:24:53.350052,8:24
304,-100,146.88,99833,50156,2023-06-13 08:24:54.451201,8:24
305,100,146.84,100085,49929,2023-06-13 08:24:57.326317,8:24
306,-100,144.98,100167,50238,2023-06-13 08:24:58.111323,8:24
307,-100,144.57,100254,50016,2023-06-13 08:24:59.066967,8:24
308,100,144.72,100481,50465,2023-06-13 08:25:01.367279,8:25
309,100,145.03,100738,50273,2023-06-13 08:25:04.087837,8:25
310,100,147.86,100956,50683,2023-06-13 08:25:06.317346,8:25
311,0,147.63,101956,51273,2023-06-13 08:25:16.245874,8:25
312,0,148.67,102956,51683,2023-06-13 08:25:26.591992,8:25
313,100,150.37,103302,51619,2023-06-13 08:25:29.931060,8:25
314,-100,148.02,103513,51894,2023-06-13 08:25:31.958271,8:25
315,100,148.55,104049,52155,2023-06-13 08:25:37.504633,8:25
316,-100,144.39,104419,52264,2023-06-13 08:25:41.462556,8:25
317,100,145.48,105400,53136,2023-06-13 08:25:51.382334,8:25
318,100,146.78,106298,53162,2023-06-13 08:26:01.405945,8:26
319,-100,145.86,106394,53232,2023-06-13 08:26:02.304304,8:26
320,-100,144.15,106570,53338,2023-06-13 08:26:03.878458,8:26
321,-100,142.01,106657,53319,2023-06-13 08:26:04.855147,8:26
322,-100,141.98,106775,53456,2023-06-13 08:26:06.041203,8:26
323,-100,140.25,106898,53442,2023-06-13 08:26:07.146273,8:26
324,0,140.7,107898,54456,2023-06-13 08:26:17.428567,8:26
325,-100,138.31,107996,53540,2023-06-13 08:26:18.305708,8:26
326,100,138.0,108859,55319,2023-06-13 08:26:27.454503,8:26
327,0,140.25,109859,54540,2023-06-13 08:26:37.270484,8:26
328,-100,139.26,109957,55417,2023-06-13 08:26:38.142501,8:26
329,100,138.31,110465,55048,2023-06-13 08:26:43.174542,8:26
330,-100,136.02,110563,55515,2023-06-13 08:26:44.138507,8:26
331,-100,134.52,110666,55151,2023-06-13 08:26:45.164189,8:26
332,-100,129.65,110856,55705,2023-06-13 08:26:47.185527,8:26
333,0,130.05,111856,56151,2023-06-13 08:26:57.116105,8:26
334,-100,128.58,111968,55817,2023-06-13 08:26:58.297991,8:26
335,-100,126.5,112063,56246,2023-06-13 08:26:59.195611,8:26
336,0,128.69,113063,56817,2023-06-13 08:27:09.012926,8:27
337,-100,126.12,113173,56356,2023-06-13 08:27:09.989513,8:27
338,-100,124.21,113273,56917,2023-06-13 08:27:10.928067,8:27
339,100,126.78,113514,56597,2023-06-13 08:27:13.370201,8:27
340,-100,124.94,113629,57032,2023-06-13 08:27:14.694425,8:27
341,-100,122.81,113741,56709,2023-06-13 08:27:15.852238,8:27
342,-100,120.9,113846,57137,2023-06-13 08:27:16.759488,8:27
343,-100,120.74,113983,56846,2023-06-13 08:27:18.078461,8:27
344,-100,118.27,114113,57267,2023-06-13 08:27:19.378262,8:27
345,-100,120.33,114200,56933,2023-06-13 08:27:20.281739,8:27
346,-100,117.07,114312,57379,2023-06-13 08:27:21.448466,8:27
347,-100,113.7,114396,57017,2023-06-13 08:27:22.193502,8:27
348,-100,111.15,114477,57460,2023-06-13 08:27:23.124571,8:27
349,-100,107.12,114570,57110,2023-06-13 08:27:24.022337,8:27
350,-100,103.66,114675,57565,2023-06-13 08:27:25.288167,8:27
351,-100,103.02,114784,57219,2023-06-13 08:27:26.282314,8:27
352,-100,99.99,114867,57648,2023-06-13 08:27:27.013720,8:27
353,-100,99.23,114986,57338,2023-06-13 08:27:28.090817,8:27
354,-100,94.58,115085,57747,2023-06-13 08:27:29.047913,8:27
355,-100,91.97,115177,57430,2023-06-13 08:27:29.839163,8:27
356,-100,89.64,115300,57870,2023-06-13 08:27:31.021102,8:27
357,-100,90.12,115427,57557,2023-06-13 08:27:32.236817,8:27
358,-100,89.94,115525,57968,2023-06-13 08:27:33.292725,8:27
359,-100,90.01,115598,57630,2023-06-13 08:27:34.079528,8:27
360,-100,89.51,115666,58036,2023-06-13 08:27:34.819108,8:27
361,-100,87.08,115769,57733,2023-06-13 08:27:36.024440,8:27
362,-100,84.83,115884,58151,2023-06-13 08:27:37.265306,8:27
363,-100,78.91,116044,57893,2023-06-13 08:27:38.676832,8:27
364,-100,74.67,116147,58254,2023-06-13 08:27:39.811726,8:27
365,-100,72.71,116250,57996,2023-06-13 08:27:40.816852,8:27
366,-100,68.51,116355,58359,2023-06-13 08:27:41.848096,8:27
367,-100,66.25,116471,58112,2023-06-13 08:27:43.150981,8:27
368,-100,63.33,116540,58428,2023-06-13 08:27:43.848374,8:27
369,-100,60.72,116614,58186,2023-06-13 08:27:44.716530,8:27
370,-100,58.36,116703,58517,2023-06-13 08:27:45.728721,8:27
371,-100,56.85,116786,58269,2023-06-13 08:27:46.685663,8:27
372,-100,62.22,116925,58656,2023-06-13 08:27:47.994352,8:27
373,-100,60.23,117003,58347,2023-06-13 08:27:48.892384,8:27
374,-100,56.95,117064,58717,2023-06-13 08:27:49.569823,8:27
375,-100,52.72,117161,58444,2023-06-13 08:27:50.557590,8:27
376,-100,49.77,117230,58786,2023-06-13 08:27:51.255267,8:27
377,-100,47.08,117327,58541,2023-06-13 08:27:52.156950,8:27
378,-100,47.05,117418,58877,2023-06-13 08:27:53.066540,8:27
379,-100,45.69,117504,58627,2023-06-13 08:27:53.832887,8:27
380,-100,41.8,117585,58958,2023-06-13 08:27:54.559326,8:27
381,-100,38.63,117668,58710,2023-06-13 08:27:55.352085,8:27
382,-100,39.61,117764,59054,2023-06-13 08:27:56.262890,8:27
383,-100,39.49,117836,58782,2023-06-13 08:27:57.039792,8:27
384,-100,36.39,117894,59112,2023-06-13 08:27:57.555889,8:27
385,-100,34.13,117976,58864,2023-06-13 08:27:58.293178,8:27
386,-100,30.71,118084,59220,2023-06-13 08:27:59.264580,8:27
