Wall time,Step,Value
1687649183.7943726,56365,-44.36881637573242
1687649188.0258865,57714,-44.97122573852539
1687649190.1229877,58506,-44.62179946899414
1687649192.6220102,59375,-44.164085388183594
1687649195.357663,60342,-41.38997268676758
1687649199.1597059,61598,-44.17662811279297
1687649207.1410894,63888,-41.64045333862305
1687649209.8562791,64834,-39.469810485839844
1687649212.3486042,65700,-38.847381591796875
1687649218.1885989,67438,-41.74665832519531
1687649220.4662116,68277,-44.029563903808594
1687649224.8194668,69575,-44.54289627075195
1687649226.414673,70136,-44.985992431640625
1687649228.606507,70797,-46.974525451660156
1687649234.426372,72283,-49.3782958984375
1687649240.7206187,73690,-49.142333984375
1687649247.2102096,75394,-49.57123565673828
1687649251.081672,76541,-51.6940803527832
1687649255.3104126,77825,-54.67335510253906
1687649260.432948,79285,-55.3376350402832
1687649269.066635,81627,-58.57278060913086
1687649273.2093341,82965,-62.63436508178711
1687649280.2232466,84707,-62.32942581176758
1687649286.42407,86567,-64.88153076171875
1687649293.1307003,88456,-63.953365325927734
1687649294.4230685,88961,-66.69185638427734
1687649301.4901984,90921,-63.89070129394531
1687649303.2659776,91602,-65.24455261230469
1687649306.801245,92782,-65.55364990234375
1687649313.0945218,94542,-63.937381744384766
1687649314.991037,95265,-61.6212158203125
1687649320.5183482,96800,-63.297489166259766
1687649322.4698758,97537,-64.16056823730469
1687649329.8920746,99825,-66.92241668701172
1687649337.8802218,102141,-62.922664642333984
1687649343.2948565,103782,-58.489837646484375
1687649355.9352815,107034,-56.56760025024414
1687649362.5472085,108896,-57.696170806884766
1687649371.3485677,111133,-55.05263137817383
1687649383.2053344,114498,-52.06483459472656
1687649392.1892626,116799,-51.40382385253906
1687649400.667582,119159,-46.636932373046875
1687649405.251678,120522,-43.41834259033203
1687649413.0973568,122836,-38.70863342285156
1687649421.3365033,125146,-37.332420349121094
1687649426.4609833,126597,-33.37935256958008
1687649434.535348,128883,-27.529359817504883
1687649443.5452983,131158,-25.541627883911133
1687649447.9791,132545,-21.755229949951172
1687649462.1921968,136545,-16.702970504760742
1687649472.8152442,139573,-13.291704177856445
1687649477.165248,140972,-16.923315048217773
1687649482.076567,142407,-11.38688850402832
1687649483.7051342,143028,-8.8740816116333
1687649488.7767572,144564,-7.949131011962891
1687649497.0474882,146908,-4.354694366455078
1687649498.0079172,147284,-4.353874683380127
1687649499.7848983,147959,-1.5596833229064941
1687649504.0508943,149318,3.272817611694336
1687649505.753132,149976,3.0728209018707275
1687649506.8680909,150409,-0.09567870944738388
1687649511.8914027,151830,0.4019353985786438
1687649522.2404797,154795,6.4934468269348145
1687649523.9894092,155459,5.6252264976501465
1687649525.4710848,156031,5.075829029083252
1687649526.839296,156557,3.687441349029541
1687649531.9365754,158111,3.1698241233825684
1687649536.4848888,159484,3.2368814945220947
1687649538.14472,160120,1.7558590173721313
1687649542.567229,161429,1.1728073358535767
1687649546.2687974,162714,-2.288490056991577
1687649547.6264908,163241,-3.9626824855804443
1687649551.8832717,164635,-3.7306041717529297
1687649559.7099388,166865,-0.9104875326156616
1687649564.2930257,168323,-3.3405489921569824
1687649565.6726635,168854,-3.8615212440490723
1687649570.3577652,170345,1.310752511024475
1687649571.9767678,170968,0.7511465549468994
1687649579.3481026,173131,1.1706308126449585
1687649588.2838078,175076,-1.0754790306091309
1687649597.5321975,177289,-1.4538336992263794
1687649602.380098,178682,0.7874194383621216
1687649604.0688193,179204,-1.5143539905548096
1687649608.803654,180595,-1.29689621925354
1687649612.2543883,181699,-5.710285663604736
1687649618.3392558,183319,-9.682045936584473
1687649623.16624,184690,-8.647619247436523
1687649627.599684,186017,-11.956802368164062
1687649632.342732,187358,-9.554171562194824
1687649634.1551495,188041,-9.646106719970703
1687649641.530217,190351,-6.672072410583496
1687649646.08755,191812,-6.564622402191162
1687649651.0203846,193286,-6.854953765869141
1687649659.5564888,195508,-5.247063159942627
1687649663.9938984,196928,-6.755253314971924
1687649665.4608307,197490,-3.9017279148101807
1687649669.8846128,198877,-2.8934524059295654
1687649671.1482673,199367,-5.220455646514893
1687649675.5663774,200823,-6.656070709228516
1687649676.58047,201215,-10.79914379119873
1687649683.8094468,203417,-8.442204475402832
1687649691.1487727,205688,-9.377848625183105
1687649701.8205464,208778,-6.902245044708252
1687649703.0169122,209241,-8.662299156188965
1687649710.320155,211403,-6.010720729827881
1687649717.4927533,213618,-7.199118614196777
1687649718.7636945,214109,-8.35538101196289
1687649732.435707,218109,-2.7624197006225586
1687649733.6929507,218597,-4.196893692016602
1687649738.9186635,219999,2.704594135284424
1687649747.2299507,222284,8.025131225585938
1687649748.6686323,222806,7.239090442657471
1687649754.1961396,224158,7.5280232429504395
1687649755.3476071,224568,5.444940567016602
1687649760.1707504,225964,5.543762683868408
1687649765.106602,227352,3.939033269882202
1687649770.8957353,229023,1.6596508026123047
1687649778.4407353,231231,0.910067617893219
1687649786.7685378,233518,0.37847375869750977
1687649788.5055678,234140,0.8170552253723145
1687649789.8346736,234643,1.1847379207611084
1687649800.5016165,237749,3.6555283069610596
1687649808.4520128,239923,6.580860614776611
1687649809.9667516,240489,5.173604488372803
1687649814.5850601,241848,8.963778495788574
1687649819.0578206,243368,7.7147603034973145
1687649823.4164116,244762,7.733209133148193
1687649831.4060953,246981,5.833705425262451
1687649832.3931367,247372,5.773194313049316
1687649837.7122967,248986,5.581225395202637
1687649838.9819233,249481,4.438397407531738
