episode,reward_ep,mean_reward,steps,n_steps_ep,time,hour_minute
35,-100,-135.13888888888889,3526,1870,2023-05-14 15:10:00.058581,15:10
36,-100,-134.48648648648648,3656,1786,2023-05-14 15:10:00.945068,15:10
37,-100,-134.28947368421052,3761,1975,2023-05-14 15:10:01.646078,15:10
38,-100,-133.69230769230768,3860,1885,2023-05-14 15:10:02.320480,15:10
39,-100,-132.8,3937,2052,2023-05-14 15:10:02.852959,15:10
40,-100,-130.53658536585365,4025,1973,2023-05-14 15:10:03.447566,15:10
41,-100,-127.64285714285714,4131,2158,2023-05-14 15:10:04.161834,15:10
42,-100,-127.25581395348837,4229,2071,2023-05-14 15:10:04.837956,15:10
43,-100,-125.20454545454545,4420,2349,2023-05-14 15:10:06.154333,15:10
44,-100,-124.37777777777778,4483,2134,2023-05-14 15:10:06.579998,15:10
45,-100,-122.93478260869566,4549,2415,2023-05-14 15:10:07.031606,15:10
46,-100,-122.34042553191489,4673,2258,2023-05-14 15:10:07.878373,15:10
47,-100,-121.72916666666667,4755,2497,2023-05-14 15:10:08.424262,15:10
48,-100,-120.06122448979592,4829,2332,2023-05-14 15:10:08.938090,15:10
49,-100,-119.56,4922,2590,2023-05-14 15:10:09.573176,15:10
50,-100,-118.6078431372549,5027,2437,2023-05-14 15:10:10.302707,15:10
51,-100,-120.75,5119,2682,2023-05-14 15:10:10.937589,15:10
52,-100,-122.71698113207547,5219,2537,2023-05-14 15:10:11.637088,15:10
53,-100,-122.61111111111111,5327,2790,2023-05-14 15:10:12.379579,15:10
54,-100,-121.81818181818181,5407,2617,2023-05-14 15:10:12.935264,15:10
55,-100,-120.83928571428571,5489,2872,2023-05-14 15:10:13.496334,15:10
56,-100,-122.15789473684211,5585,2713,2023-05-14 15:10:14.157884,15:10
57,-100,-122.05172413793103,5687,2974,2023-05-14 15:10:14.848571,15:10
58,-100,-121.03389830508475,5765,2791,2023-05-14 15:10:15.375362,15:10
59,-100,-120.85,5852,3061,2023-05-14 15:10:15.972010,15:10
60,-100,-120.68852459016394,5926,2865,2023-05-14 15:10:16.467084,15:10
61,-100,-119.7741935483871,6050,3185,2023-05-14 15:10:17.320007,15:10
62,-100,-119.61904761904762,6165,2980,2023-05-14 15:10:18.108471,15:10
63,-100,-120.484375,6276,3296,2023-05-14 15:10:18.869866,15:10
64,-100,-120.1076923076923,6390,3094,2023-05-14 15:10:19.639893,15:10
65,-100,-119.0909090909091,6477,3383,2023-05-14 15:10:20.235989,15:10
66,-100,-118.1044776119403,6563,3180,2023-05-14 15:10:20.833653,15:10
67,-100,-118.16176470588235,6663,3483,2023-05-14 15:10:21.524501,15:10
68,-100,-116.95652173913044,6773,3290,2023-05-14 15:10:22.288678,15:10
69,-100,-115.94285714285714,6902,3612,2023-05-14 15:10:23.178348,15:10
70,-100,-114.70422535211267,6987,3375,2023-05-14 15:10:23.756627,15:10
71,-100,-114.43055555555556,7110,3735,2023-05-14 15:10:24.601162,15:10
72,-100,-115.9041095890411,7219,3484,2023-05-14 15:10:25.363047,15:10
73,-100,-114.66216216216216,7346,3862,2023-05-14 15:10:26.269119,15:10
74,-100,-113.69333333333333,7445,3583,2023-05-14 15:10:26.949250,15:10
75,-100,-112.90789473684211,7591,4008,2023-05-14 15:10:27.949680,15:10
76,-100,-112.1038961038961,7656,3648,2023-05-14 15:10:28.388954,15:10
77,-100,-111.42307692307692,7722,4074,2023-05-14 15:10:28.852478,15:10
78,-100,-110.53164556962025,7875,3801,2023-05-14 15:10:29.922142,15:10
79,-100,-110.6,8000,4199,2023-05-14 15:10:30.797066,15:10
80,-100,-109.53086419753086,8090,3891,2023-05-14 15:10:31.407650,15:10
81,-100,-108.89024390243902,8183,4292,2023-05-14 15:10:32.060925,15:10
82,-100,-108.33734939759036,8297,4005,2023-05-14 15:10:32.838257,15:10
83,-100,-108.0952380952381,8401,4396,2023-05-14 15:10:33.560500,15:10
84,-100,-107.74117647058823,8475,4079,2023-05-14 15:10:34.071883,15:10
85,-100,-106.30232558139535,8611,4532,2023-05-14 15:10:35.017665,15:10
86,-100,-105.45977011494253,8739,4207,2023-05-14 15:10:35.898027,15:10
87,-100,-105.30681818181819,8856,4649,2023-05-14 15:10:36.722123,15:10
88,-100,-104.49438202247191,8976,4327,2023-05-14 15:10:37.561298,15:10
89,-100,-103.96666666666667,9074,4747,2023-05-14 15:10:38.248131,15:10
90,-100,-103.26373626373626,9150,4403,2023-05-14 15:10:38.770794,15:10
91,-100,-103.42391304347827,9240,4837,2023-05-14 15:10:39.399083,15:10
92,-100,-102.81720430107526,9335,4498,2023-05-14 15:10:40.049303,15:10
93,-100,-102.32978723404256,9415,4917,2023-05-14 15:10:40.609598,15:10
94,-100,-101.62105263157895,9523,4606,2023-05-14 15:10:41.349668,15:10
95,-100,-101.3125,9621,5015,2023-05-14 15:10:42.034592,15:10
96,-100,-100.28865979381443,9763,4748,2023-05-14 15:10:43.014050,15:10
97,-100,-99.54081632653062,9920,5172,2023-05-14 15:10:44.119640,15:10
98,-100,-99.3030303030303,10025,4853,2023-05-14 15:10:44.850654,15:10
99,-100,-98.8,10118,5265,2023-05-14 15:10:45.493048,15:10
100,-100,-96.84,10224,4959,2023-05-14 15:10:46.228834,15:10
101,-100,-95.99,10314,5355,2023-05-14 15:10:46.863616,15:10
102,-100,-96.08,11263,5908,2023-05-14 15:10:55.819561,15:10
103,-100,-96.77,11361,5453,2023-05-14 15:10:56.490512,15:10
104,-100,-95.63,11512,6059,2023-05-14 15:10:57.520321,15:10
105,-100,-93.23,11652,5593,2023-05-14 15:10:58.499769,15:10
106,-100,-92.63,11745,6152,2023-05-14 15:10:59.140583,15:10
107,-100,-90.96,11854,5702,2023-05-14 15:10:59.910255,15:10
108,-100,-90.21,11942,6240,2023-05-14 15:11:00.510755,15:11
109,-100,-89.43,12066,5826,2023-05-14 15:11:01.384016,15:11
110,-100,-88.03,12151,6325,2023-05-14 15:11:01.983091,15:11
111,-100,-86.11,12278,5953,2023-05-14 15:11:02.884735,15:11
112,-100,-84.74,12335,6382,2023-05-14 15:11:03.278664,15:11
113,-100,-83.05,12803,6421,2023-05-14 15:11:06.982971,15:11
114,-100,-82.71,12970,6549,2023-05-14 15:11:08.165201,15:11
115,-100,-81.9,13102,6553,2023-05-14 15:11:09.089121,15:11
116,-100,-80.47,13222,6669,2023-05-14 15:11:09.926938,15:11
117,1,-79.45,14222,7553,2023-05-14 15:11:19.603631,15:11
118,-100,-75.78,14304,6751,2023-05-14 15:11:20.177082,15:11
119,-100,-74.69,14375,7624,2023-05-14 15:11:20.663410,15:11
120,-3,-73.81,15375,7751,2023-05-14 15:11:30.019891,15:11
121,-100,-72.82,15615,7864,2023-05-14 15:11:31.755777,15:11
122,-100,-70.13,15720,7856,2023-05-14 15:11:32.482437,15:11
123,-1,-69.58,16720,8864,2023-05-14 15:11:41.378650,15:11
124,-100,-68.43,16794,7930,2023-05-14 15:11:41.894257,15:11
125,-100,-66.86,16886,8956,2023-05-14 15:11:42.525874,15:11
126,-100,-66.0,16987,8031,2023-05-14 15:11:43.222371,15:11
127,-100,-65.53,17106,9075,2023-05-14 15:11:44.061830,15:11
128,-100,-64.51,17222,8147,2023-05-14 15:11:44.864224,15:11
129,-1,-64.65,18222,10075,2023-05-14 15:11:53.750179,15:11
130,-100,-65.1,18392,8317,2023-05-14 15:11:54.943087,15:11
131,-100,-63.58,18487,10170,2023-05-14 15:11:55.614434,15:11
132,-100,-60.95,18578,8408,2023-05-14 15:11:56.250149,15:11
133,0,-60.41,19578,11170,2023-05-14 15:12:05.778076,15:12
134,-100,-60.72,19680,8510,2023-05-14 15:12:06.494692,15:12
135,-100,-61.26,20299,11789,2023-05-14 15:12:11.960340,15:12
136,0,-59.64,21299,9510,2023-05-14 15:12:21.968762,15:12
137,-100,-59.22,21475,11965,2023-05-14 15:12:23.202334,15:12
138,-100,-59.45,21959,9994,2023-05-14 15:12:27.206034,15:12
139,-100,-60.42,22396,12402,2023-05-14 15:12:30.689247,15:12
140,-100,-61.69,23065,10663,2023-05-14 15:12:36.302143,15:12
141,-100,-61.58,23235,12572,2023-05-14 15:12:37.507655,15:12
142,-100,-62.34,23668,11096,2023-05-14 15:12:41.023725,15:12
143,-100,-61.29,23771,12675,2023-05-14 15:12:41.768425,15:12
144,-100,-61.97,24416,11741,2023-05-14 15:12:47.258418,15:12
145,-100,-62.7,25308,13567,2023-05-14 15:12:55.221722,15:12
146,-100,-63.46,26232,12665,2023-05-14 15:13:03.326808,15:13
147,-100,-63.74,26472,13807,2023-05-14 15:13:05.068378,15:13
148,-100,-63.82,27124,13317,2023-05-14 15:13:10.314901,15:13
149,-100,-63.79,27312,13995,2023-05-14 15:13:11.662947,15:13
150,-100,-62.2,27587,13592,2023-05-14 15:13:13.712074,15:13
151,-100,-61.0,28099,14507,2023-05-14 15:13:17.838787,15:13
152,-100,-60.96,28800,14293,2023-05-14 15:13:23.807505,15:13
153,-100,-61.02,28970,14677,2023-05-14 15:13:25.004157,15:13
154,-100,-61.38,29092,14415,2023-05-14 15:13:25.868002,15:13
155,-2,-59.1,30092,15677,2023-05-14 15:13:34.747495,15:13
156,0,-57.73,31092,15415,2023-05-14 15:13:43.725915,15:13
157,-100,-58.09,31451,16036,2023-05-14 15:13:46.438896,15:13
158,1,-56.92,32451,16415,2023-05-14 15:13:55.709010,15:13
159,-1,-55.38,33451,17036,2023-05-14 15:14:05.032547,15:14
160,100,-52.82,34396,17360,2023-05-14 15:14:13.559524,15:14
161,-100,-55.31,35073,17713,2023-05-14 15:14:19.423610,15:14
162,-100,-55.43,35916,18203,2023-05-14 15:14:26.847340,15:14
163,100,-52.16,36361,18158,2023-05-14 15:14:30.337711,15:14
164,-1,-52.13,37361,19203,2023-05-14 15:14:40.873216,15:14
165,0,-49.88,38361,19158,2023-05-14 15:14:50.668915,15:14
166,0,-49.61,39361,20203,2023-05-14 15:15:00.167808,15:15
167,0,-49.74,40361,20158,2023-05-14 15:15:10.104709,15:15
168,-100,-51.23,41306,21148,2023-05-14 15:15:19.219762,15:15
169,-100,-52.09,41909,20761,2023-05-14 15:15:24.431272,15:15
170,2,-52.18,42909,22148,2023-05-14 15:15:33.934585,15:15
171,0,-49.12,43909,21761,2023-05-14 15:15:44.160274,15:15
172,-100,-51.0,44763,23002,2023-05-14 15:15:51.793203,15:15
173,-100,-50.65,44919,21917,2023-05-14 15:15:52.880951,15:15
174,-100,-51.18,45615,23698,2023-05-14 15:15:58.870970,15:15
175,11,-49.99,46615,22917,2023-05-14 15:16:08.272486,15:16
176,-100,-49.55,46731,23814,2023-05-14 15:16:09.096177,15:16
177,-100,-48.94,46866,23052,2023-05-14 15:16:10.070774,15:16
178,2,-48.33,47866,24814,2023-05-14 15:16:19.255863,15:16
179,0,-47.19,48866,24052,2023-05-14 15:16:28.800277,15:16
180,2,-46.99,49866,25814,2023-05-14 15:16:38.501467,15:16
181,-2,-44.89,50866,25052,2023-05-14 15:16:47.305841,15:16
182,-100,-45.77,51137,26085,2023-05-14 15:16:49.286836,15:16
183,0,-45.29,52137,26052,2023-05-14 15:16:58.303779,15:16
184,100,-42.75,52872,26820,2023-05-14 15:17:04.857235,15:17
185,100,-40.04,53599,26779,2023-05-14 15:17:10.936598,15:17
186,0,-37.36,54599,27820,2023-05-14 15:17:20.340624,15:17
187,-100,-38.81,55045,27225,2023-05-14 15:17:23.850296,15:17
188,0,-36.21,56045,28820,2023-05-14 15:17:33.313427,15:17
189,100,-33.93,56562,27742,2023-05-14 15:17:37.560560,15:17
190,100,-30.84,56970,29228,2023-05-14 15:17:40.753214,15:17
191,-17,-28.27,57970,28742,2023-05-14 15:17:49.283730,15:17
192,0,-26.16,58970,30228,2023-05-14 15:17:58.490151,15:17
193,100,-24.14,59573,29345,2023-05-14 15:18:03.396263,15:18
194,10,-21.56,60573,31228,2023-05-14 15:18:12.211026,15:18
195,0,-19.37,61573,30345,2023-05-14 15:18:21.150316,15:18
196,0,-16.97,62573,32228,2023-05-14 15:18:30.356622,15:18
197,-7,-14.32,63573,31345,2023-05-14 15:18:39.224815,15:18
198,100,-11.6,63796,32451,2023-05-14 15:18:40.818448,15:18
199,0,-9.13,64796,32345,2023-05-14 15:18:49.649650,15:18
200,0,-7.35,65796,33451,2023-05-14 15:18:58.711067,15:18
201,100,-4.19,66425,32974,2023-05-14 15:19:03.993214,15:19
202,1,-1.5,67425,34451,2023-05-14 15:19:12.916325,15:19
203,0,0.45,68425,33974,2023-05-14 15:19:22.408001,15:19
204,100,2.03,68888,34914,2023-05-14 15:19:25.815025,15:19
205,-100,2.44,69020,34106,2023-05-14 15:19:26.740351,15:19
206,100,4.52,69505,35399,2023-05-14 15:19:30.721459,15:19
207,0,7.13,70505,35106,2023-05-14 15:19:39.958341,15:19
208,100,9.84,71394,36288,2023-05-14 15:19:47.945470,15:19
209,-100,10.74,71611,35323,2023-05-14 15:19:49.520038,15:19
210,0,11.69,72611,37288,2023-05-14 15:19:58.871494,15:19
211,0,13.35,73611,36323,2023-05-14 15:20:07.196631,15:20
212,-100,14.44,73711,37388,2023-05-14 15:20:07.911919,15:20
213,-100,16.12,73819,36431,2023-05-14 15:20:08.669685,15:20
214,-100,16.4,73959,37528,2023-05-14 15:20:09.653690,15:20
215,-100,16.76,74070,36542,2023-05-14 15:20:10.431053,15:20
216,0,18.32,75070,38528,2023-05-14 15:20:19.352793,15:20
217,-100,18.59,75185,36657,2023-05-14 15:20:20.154394,15:20
218,100,22.02,75829,39172,2023-05-14 15:20:25.416283,15:20
219,0,24.59,76829,37657,2023-05-14 15:20:34.373134,15:20
220,1,27.04,77829,40172,2023-05-14 15:20:43.109799,15:20
221,-100,27.6,77978,37806,2023-05-14 15:20:44.177170,15:20
222,0,29.76,78978,41172,2023-05-14 15:20:52.904563,15:20
223,-100,29.87,79095,37923,2023-05-14 15:20:53.744073,15:20
224,0,32.72,80095,42172,2023-05-14 15:21:02.655168,15:21
225,0,33.93,81095,38923,2023-05-14 15:21:12.123576,15:21
226,0,37.24,82095,43172,2023-05-14 15:21:20.752740,15:21
227,-100,37.52,82194,39022,2023-05-14 15:21:21.464055,15:21
228,0,37.87,83194,44172,2023-05-14 15:21:30.430511,15:21
229,0,40.8,84194,40022,2023-05-14 15:21:39.645948,15:21
230,-100,40.88,84278,44256,2023-05-14 15:21:40.232416,15:21
231,0,42.28,85278,41022,2023-05-14 15:21:49.835029,15:21
232,-100,42.66,85554,44532,2023-05-14 15:21:51.938173,15:21
233,-100,42.89,85657,41125,2023-05-14 15:21:52.662602,15:21
234,100,47.24,85930,44805,2023-05-14 15:21:54.721381,15:21
235,0,48.61,86930,42125,2023-05-14 15:22:03.632449,15:22
236,-100,49.29,87059,44934,2023-05-14 15:22:04.551036,15:22
237,0,52.41,88059,43125,2023-05-14 15:22:13.589738,15:22
238,0,56.0,89059,45934,2023-05-14 15:22:22.198489,15:22
239,1,60.04,90059,44125,2023-05-14 15:22:30.868287,15:22
240,0,62.98,91059,46934,2023-05-14 15:22:39.412708,15:22
241,0,66.52,92059,45125,2023-05-14 15:22:48.259717,15:22
242,-100,66.54,92181,47056,2023-05-14 15:22:49.111646,15:22
243,0,70.3,93181,46125,2023-05-14 15:22:57.798220,15:22
244,-100,71.99,93338,47213,2023-05-14 15:22:58.919677,15:22
245,0,74.49,94338,47125,2023-05-14 15:23:07.832164,15:23
246,0,76.3,95338,48213,2023-05-14 15:23:16.218462,15:23
247,-100,77.37,95501,47288,2023-05-14 15:23:17.350736,15:23
248,0,80.52,96501,49213,2023-05-14 15:23:26.444230,15:23
249,-100,81.28,96647,47434,2023-05-14 15:23:27.483943,15:23
250,-100,82.49,96756,49322,2023-05-14 15:23:28.252420,15:23
251,100,86.06,97697,48375,2023-05-14 15:23:36.780771,15:23
252,100,89.6,98273,49898,2023-05-14 15:23:41.508629,15:23
253,100,92.93,99014,49116,2023-05-14 15:23:47.830727,15:23
254,-100,92.91,99203,50087,2023-05-14 15:23:49.164324,15:23
255,1,94.33,100203,50116,2023-05-14 15:23:58.069814,15:23
256,100,97.57,100520,50404,2023-05-14 15:24:00.453820,15:24
257,0,100.02,101520,51116,2023-05-14 15:24:09.275104,15:24
258,-100,99.62,101657,50541,2023-05-14 15:24:10.244781,15:24
259,-100,97.44,101754,51213,2023-05-14 15:24:10.945231,15:24
260,-100,101.05,101907,50694,2023-05-14 15:24:12.024175,15:24
261,0,104.82,102907,52213,2023-05-14 15:24:21.383457,15:24
262,100,105.11,103301,51088,2023-05-14 15:24:24.383535,15:24
263,100,107.72,103774,52686,2023-05-14 15:24:28.138677,15:24
264,100,108.38,104209,51523,2023-05-14 15:24:31.513389,15:24
265,0,111.74,105209,53686,2023-05-14 15:24:40.454333,15:24
266,0,114.69,106209,52523,2023-05-14 15:24:49.391029,15:24
267,-100,117.0,106346,53823,2023-05-14 15:24:50.363626,15:24
268,0,120.4,107346,53523,2023-05-14 15:24:59.003912,15:24
269,1,123.63,108346,54823,2023-05-14 15:25:07.656201,15:25
270,-100,123.09,108565,53742,2023-05-14 15:25:09.272428,15:25
271,0,127.59,109565,55823,2023-05-14 15:25:18.231977,15:25
272,-100,127.79,109729,53906,2023-05-14 15:25:19.374661,15:25
273,100,131.48,110004,56098,2023-05-14 15:25:21.366058,15:25
274,0,133.81,111004,54906,2023-05-14 15:25:30.406518,15:25
275,-100,133.88,111222,56316,2023-05-14 15:25:31.986695,15:25
276,0,136.68,112222,55906,2023-05-14 15:25:40.922426,15:25
277,100,140.32,112995,57089,2023-05-14 15:25:47.482626,15:25
278,1,142.36,113995,56906,2023-05-14 15:25:56.486177,15:25
279,100,144.76,114789,57883,2023-05-14 15:26:03.283227,15:26
280,0,146.61,115789,57906,2023-05-14 15:26:12.256741,15:26
281,1,151.39,116789,58883,2023-05-14 15:26:21.196373,15:26
282,0,154.74,117789,58906,2023-05-14 15:26:30.261957,15:26
283,0,155.21,118789,59883,2023-05-14 15:26:39.101311,15:26
284,0,155.3,119789,59906,2023-05-14 15:26:48.478304,15:26
285,-100,153.45,119916,60010,2023-05-14 15:26:49.411950,15:26
286,-100,155.37,120013,60003,2023-05-14 15:26:50.095436,15:26
287,-100,153.38,120120,60117,2023-05-14 15:26:50.854809,15:26
288,-100,151.76,120270,60153,2023-05-14 15:26:51.903904,15:26
289,0,152.92,121270,61117,2023-05-14 15:27:00.808450,15:27
290,0,154.13,122270,61153,2023-05-14 15:27:09.918907,15:27
291,0,155.78,123270,62117,2023-05-14 15:27:18.831022,15:27
292,100,157.89,124069,61952,2023-05-14 15:27:25.727838,15:27
293,0,158.7,125069,63117,2023-05-14 15:27:34.778305,15:27
294,100,159.15,125412,62295,2023-05-14 15:27:37.399144,15:27
295,0,160.16,126412,64117,2023-05-14 15:27:46.244844,15:27
296,-100,158.16,126540,62423,2023-05-14 15:27:47.162404,15:27
297,100,157.94,126935,64512,2023-05-14 15:27:50.154848,15:27
298,-100,156.38,127025,62513,2023-05-14 15:27:50.790844,15:27
299,0,157.43,128025,65512,2023-05-14 15:27:59.644666,15:27
300,-100,155.43,128121,62609,2023-05-14 15:28:00.330439,15:28
301,-100,153.62,128257,65648,2023-05-14 15:28:01.284249,15:28
302,-100,152.49,128399,62751,2023-05-14 15:28:02.304376,15:28
303,1,153.55,129399,66648,2023-05-14 15:28:11.466625,15:28
304,-100,151.66,129504,62856,2023-05-14 15:28:12.212217,15:28
305,100,151.62,129879,67023,2023-05-14 15:28:15.150397,15:28
306,-100,149.64,129983,62960,2023-05-14 15:28:15.899016,15:28
307,0,150.79,130983,68023,2023-05-14 15:28:25.056944,15:28
308,0,153.77,131983,63960,2023-05-14 15:28:34.169697,15:28
309,0,155.69,132983,69023,2023-05-14 15:28:43.290234,15:28
310,0,157.35,133983,64960,2023-05-14 15:28:52.508755,15:28
311,0,160.24,134983,70023,2023-05-14 15:29:01.544589,15:29
312,-100,160.66,135125,65102,2023-05-14 15:29:02.569774,15:29
313,1,163.77,136125,71023,2023-05-14 15:29:11.679603,15:29
314,0,166.91,137125,66102,2023-05-14 15:29:20.913122,15:29
315,-100,165.28,137230,71128,2023-05-14 15:29:21.632709,15:29
316,-100,165.47,137377,66249,2023-05-14 15:29:22.671002,15:29
317,0,165.78,138377,72128,2023-05-14 15:29:32.021818,15:29
318,0,166.25,139377,67249,2023-05-14 15:29:41.085622,15:29
319,-100,164.07,139490,72241,2023-05-14 15:29:41.884317,15:29
320,100,166.14,139683,67442,2023-05-14 15:29:43.260343,15:29
321,-100,163.77,139801,72359,2023-05-14 15:29:44.110208,15:29
322,-100,164.0,139919,67560,2023-05-14 15:29:44.920910,15:29
323,0,164.52,140919,73359,2023-05-14 15:29:53.902181,15:29
324,0,167.21,141919,68560,2023-05-14 15:30:02.860547,15:30
325,-100,164.9,142035,73475,2023-05-14 15:30:03.680819,15:30
326,-100,164.51,142208,68733,2023-05-14 15:30:04.921886,15:30
327,-100,164.0,142368,73635,2023-05-14 15:30:06.091817,15:30
328,-100,163.02,142611,68976,2023-05-14 15:30:07.883342,15:30
329,100,165.84,143113,74137,2023-05-14 15:30:11.953645,15:30
330,1,167.37,144113,69976,2023-05-14 15:30:21.098921,15:30
331,-100,166.84,144220,74244,2023-05-14 15:30:21.857873,15:30
332,-100,167.26,144352,70108,2023-05-14 15:30:22.810357,15:30
333,-100,164.72,144475,74367,2023-05-14 15:30:23.683477,15:30
334,0,165.82,145475,71108,2023-05-14 15:30:32.873917,15:30
335,0,168.67,146475,75367,2023-05-14 15:30:42.123679,15:30
336,0,168.9,147475,72108,2023-05-14 15:30:51.206993,15:30
337,-100,166.21,147554,75446,2023-05-14 15:30:51.765283,15:30
338,0,166.5,148554,73108,2023-05-14 15:31:01.127234,15:31
339,-100,164.49,148664,75556,2023-05-14 15:31:01.925861,15:31
340,1,164.39,149664,74108,2023-05-14 15:31:10.836858,15:31
341,-100,164.32,149776,75668,2023-05-14 15:31:11.622227,15:31
342,-100,161.64,149887,74219,2023-05-14 15:31:12.394643,15:31
343,-100,161.89,149994,75775,2023-05-14 15:31:13.167465,15:31
344,100,163.61,150306,74531,2023-05-14 15:31:15.509610,15:31
345,-3,164.81,151306,76775,2023-05-14 15:31:24.422732,15:31
346,1,167.66,152306,75531,2023-05-14 15:31:33.490552,15:31
347,0,168.47,153306,77775,2023-05-14 15:31:42.663092,15:31
348,100,171.17,153534,75759,2023-05-14 15:31:44.312886,15:31
349,-100,171.66,153699,77940,2023-05-14 15:31:45.488358,15:31
350,0,172.1,154699,76759,2023-05-14 15:31:54.516168,15:31
351,0,172.2,155699,78940,2023-05-14 15:32:03.435499,15:32
352,100,172.61,155986,77046,2023-05-14 15:32:05.646626,15:32
353,1,175.59,156986,79940,2023-05-14 15:32:14.612653,15:32
354,-100,174.08,157096,77156,2023-05-14 15:32:15.380602,15:32
355,1,174.96,158096,80940,2023-05-14 15:32:24.529932,15:32
356,0,175.58,159096,78156,2023-05-14 15:32:33.484349,15:32
357,-100,175.87,159176,81020,2023-05-14 15:32:34.072632,15:32
358,-100,176.28,159274,78254,2023-05-14 15:32:34.766753,15:32
359,-100,176.28,159378,81124,2023-05-14 15:32:35.494569,15:32
360,0,177.31,160378,79254,2023-05-14 15:32:44.455701,15:32
361,0,177.51,161378,82124,2023-05-14 15:32:53.518217,15:32
362,0,178.37,162378,80254,2023-05-14 15:33:02.894828,15:33
363,0,179.15,163378,83124,2023-05-14 15:33:12.129106,15:33
364,-100,172.54,163461,80337,2023-05-14 15:33:12.728555,15:33
365,0,173.1,164461,84124,2023-05-14 15:33:21.889157,15:33
366,-100,172.77,164621,80497,2023-05-14 15:33:23.001734,15:33
367,100,173.74,165320,84823,2023-05-14 15:33:28.846708,15:33
368,100,173.93,165516,80693,2023-05-14 15:33:30.250988,15:33
369,-100,171.04,165621,84928,2023-05-14 15:33:30.975942,15:33
370,0,170.99,166621,81693,2023-05-14 15:33:40.008498,15:33
371,100,174.11,167089,85396,2023-05-14 15:33:43.856128,15:33
372,0,174.63,168089,82693,2023-05-14 15:33:53.001073,15:33
373,100,174.93,168733,86040,2023-05-14 15:33:58.279139,15:33
374,0,177.71,169733,83693,2023-05-14 15:34:07.391516,15:34
375,-100,171.17,169837,86144,2023-05-14 15:34:08.103539,15:34
376,100,170.72,170378,84234,2023-05-14 15:34:12.370886,15:34
377,0,170.69,171378,87144,2023-05-14 15:34:21.268740,15:34
378,0,171.71,172378,85234,2023-05-14 15:34:30.401609,15:34
379,-100,167.12,172469,87235,2023-05-14 15:34:31.034055,15:34
380,-1,167.12,173469,86234,2023-05-14 15:34:40.023130,15:34
381,1,167.24,174469,88235,2023-05-14 15:34:48.812479,15:34
382,-100,161.79,174555,86320,2023-05-14 15:34:49.421003,15:34
383,-100,157.45,174634,88314,2023-05-14 15:34:49.978309,15:34
384,-100,155.96,174696,86382,2023-05-14 15:34:50.410981,15:34
385,-100,153.13,174780,88398,2023-05-14 15:34:50.995241,15:34
386,-100,148.87,174876,86478,2023-05-14 15:34:51.665345,15:34
387,-100,147.66,174953,88475,2023-05-14 15:34:52.208865,15:34
388,100,146.8,175134,86659,2023-05-14 15:34:53.490617,15:34
