Wall time,Step,Value
1687650070.078336,43159,-102.16880798339844
1687650071.191804,43587,-102.66585540771484
1687650072.40694,44060,-105.91205596923828
1687650073.7069685,44557,-105.68096160888672
1687650074.6934302,44938,-101.89665222167969
1687650075.9570127,45422,-100.73072814941406
1687650077.0143552,45832,-99.64115142822266
1687650078.045084,46229,-101.03541564941406
1687650079.011128,46601,-100.45616912841797
1687650080.0870526,47013,-102.82575225830078
1687650081.2971158,47480,-103.22431945800781
1687650082.4649003,47928,-102.61319732666016
1687650083.617035,48371,-100.49424743652344
1687650084.5960262,48749,-98.62089538574219
1687650085.6187515,49141,-97.31696319580078
1687650086.6930115,49550,-95.03150177001953
1687650087.662543,49928,-95.73381805419922
1687650088.8172872,50371,-97.14311218261719
1687650089.675945,50702,-100.84972381591797
1687650091.0267367,51217,-104.98528289794922
1687650091.9001205,51556,-105.1654281616211
1687650092.8181798,51909,-106.40827941894531
1687650093.9047449,52328,-107.94629669189453
1687650094.6591692,52620,-107.67621612548828
1687650095.580282,52976,-107.3141098022461
1687650096.9067538,53482,-108.76676940917969
1687650098.0516384,53920,-110.6314697265625
1687650099.2852833,54366,-106.95381164550781
1687650100.2436397,54739,-107.109619140625
1687650101.2577338,55130,-107.19486999511719
1687650102.3297276,55543,-112.6192626953125
1687650103.3687077,55943,-113.22906494140625
1687650104.2700114,56291,-111.76880645751953
1687650105.6182861,56795,-113.73257446289062
1687650106.5297348,57145,-111.42185974121094
1687650107.6782794,57587,-112.80093383789062
1687650108.4595382,57890,-116.18465423583984
1687650109.547824,58310,-115.4037094116211
1687650110.475969,58671,-114.04041290283203
1687650111.5932438,59099,-111.57530212402344
1687650112.7625945,59546,-111.3393325805664
1687650113.8768742,59973,-110.12989807128906
1687650114.8750927,60360,-110.48892974853516
1687650115.9685078,60775,-110.69264221191406
1687650117.0851703,61200,-108.03958892822266
1687650118.2329953,61642,-106.98179626464844
1687650119.331113,62065,-108.37049865722656
1687650120.3123581,62444,-109.022216796875
1687650121.337518,62833,-108.96681213378906
1687650122.5140648,63264,-112.37477111816406
1687650123.6313086,63693,-112.35216522216797
1687650124.6448884,64086,-115.3880615234375
1687650125.6936815,64492,-113.37794494628906
1687650126.6212175,64847,-115.63044738769531
1687650127.6048353,65225,-114.00802612304688
1687650128.46701,65560,-108.1507339477539
1687650129.7102964,66036,-108.49405670166016
1687650131.0533,66546,-108.05675506591797
1687650131.9306195,66882,-107.30609893798828
1687650132.782816,67209,-107.61237335205078
1687650133.4850433,67482,-106.48628997802734
1687650134.5756733,67902,-102.71829986572266
1687650135.649968,68316,-102.59272766113281
1687650136.5761323,68669,-102.88607788085938
1687650137.7800493,69130,-109.07878875732422
1687650138.7029457,69481,-108.30814361572266
1687650139.9112966,69947,-113.78372192382812
1687650140.79193,70285,-113.19742584228516
1687650141.7901518,70670,-109.56458282470703
1687650142.9887545,71127,-110.20420837402344
1687650144.052621,71536,-110.40745544433594
1687650145.180696,71965,-108.38780212402344
1687650146.4506528,72450,-106.4436264038086
1687650147.442407,72832,-106.16094207763672
1687650148.548638,73257,-104.20262145996094
1687650149.6835876,73693,-104.55387115478516
1687650150.7611597,74096,-100.57504272460938
1687650151.585893,74410,-106.28887939453125
1687650152.6105335,74802,-104.85958862304688
1687650153.560375,75165,-104.68766021728516
1687650154.9591477,75695,-104.53861236572266
1687650155.9079988,76056,-104.49976348876953
1687650156.878838,76422,-104.0349349975586
1687650157.8309317,76786,-106.85575866699219
1687650159.0497386,77210,-110.11372375488281
1687650160.3159664,77682,-113.25033569335938
1687650161.4740434,78121,-113.00428771972656
1687650162.4912632,78509,-112.90408325195312
1687650163.676241,78962,-116.71336364746094
1687650164.8154762,79397,-110.21638488769531
1687650165.8703833,79801,-111.6910400390625
1687650166.971755,80223,-108.439453125
1687650167.7916393,80538,-108.70694732666016
1687650168.9891791,80989,-109.17545318603516
1687650169.9155424,81343,-108.55831909179688
1687650171.065791,81783,-109.29200744628906
1687650172.1099389,82183,-109.29911804199219
1687650173.3717794,82664,-110.48887634277344
1687650174.431197,83067,-111.42303466796875
1687650175.6472476,83526,-111.46044921875
1687650176.6900225,83928,-109.41077423095703
1687650177.5554388,84259,-110.51256561279297
1687650178.8294935,84741,-111.67391967773438
1687650180.0470505,85208,-110.46357727050781
1687650181.0142694,85574,-111.06311798095703
1687650181.8402708,85892,-112.94022369384766
1687650182.9290247,86307,-113.4736328125
1687650183.889023,86675,-112.70123291015625
1687650184.8578556,87044,-110.87101745605469
1687650186.0798588,87509,-108.85606384277344
1687650187.5252247,88060,-106.44966888427734
1687650188.6302757,88480,-108.43282318115234
1687650189.7620313,88909,-110.03177642822266
1687650191.1258852,89422,-107.37924194335938
1687650192.303038,89869,-108.7876968383789
1687650193.365116,90274,-110.22465515136719
1687650194.8254218,90743,-110.97623443603516
1687650196.125641,91212,-111.5469970703125
1687650197.240497,91633,-112.62671661376953
1687650198.168975,91990,-111.17717742919922
1687650199.340102,92440,-112.65201568603516
1687650200.3847606,92832,-112.81584167480469
1687650201.3820918,93211,-113.54217529296875
1687650202.269064,93551,-113.4596939086914
1687650203.2989533,93941,-115.3134536743164
1687650204.5139594,94404,-118.2832260131836
1687650205.643564,94832,-117.64067840576172
1687650206.6330223,95206,-112.43195343017578
1687650207.6150222,95581,-113.07218933105469
1687650209.3229449,96221,-113.34290313720703
1687650210.3710868,96621,-112.7238998413086
1687650211.6546202,97107,-114.1764144897461
1687650212.8471212,97560,-120.75227355957031
1687650214.0894737,98029,-120.12649536132812
1687650215.126591,98426,-119.83303833007812
1687650216.3424816,98888,-118.24939727783203
1687650217.626365,99371,-121.17050170898438
1687650218.961221,99857,-122.84313201904297
1687650220.0467515,100263,-122.05030059814453
1687650221.0854838,100659,-121.9465103149414
1687650222.0761747,101036,-123.43829345703125
1687650223.475112,101562,-122.17898559570312
1687650224.4030375,101915,-121.09181213378906
1687650225.4200556,102298,-120.15145111083984
1687650226.3658748,102663,-121.78736114501953
1687650227.4135883,103061,-121.01911926269531
1687650228.3694093,103426,-119.77970886230469
1687650229.4069998,103818,-119.08745574951172
1687650230.6591327,104291,-118.78461456298828
1687650231.7445753,104697,-116.07897186279297
1687650232.892403,105135,-115.03555297851562
1687650234.1015239,105596,-113.67153930664062
1687650235.099912,105976,-115.19904327392578
1687650236.2311854,106404,-114.18803405761719
1687650237.3208904,106820,-115.52912902832031
1687650238.6023066,107308,-114.72191619873047
1687650239.4547465,107634,-112.18645477294922
1687650240.4734368,108022,-111.45653533935547
1687650241.437509,108385,-111.26622772216797
1687650242.5397017,108808,-113.02532958984375
1687650243.77463,109275,-114.97093963623047
1687650244.9318752,109716,-111.41506958007812
1687650245.7141078,110015,-106.62808990478516
1687650246.690979,110386,-105.72576904296875
1687650247.8020437,110805,-107.53312683105469
1687650248.7869394,111183,-103.32101440429688
1687650250.0962095,111680,-104.25631713867188
1687650251.078792,112038,-105.55229187011719
1687650252.1272805,112440,-103.95735931396484
1687650253.2746096,112872,-102.16167449951172
1687650254.4001448,113298,-100.26876831054688
1687650255.6529362,113775,-100.81946563720703
1687650256.8921814,114246,-100.48088836669922
1687650257.886952,114627,-101.59461212158203
1687650259.1404998,115099,-101.78471374511719
1687650260.209419,115504,-101.75468444824219
1687650261.3561978,115926,-105.13868713378906
1687650262.2983112,116277,-103.55015563964844
1687650263.330317,116668,-107.70417785644531
1687650264.4312885,117073,-106.10978698730469
1687650265.4383752,117458,-106.13033294677734
1687650266.5436518,117878,-106.08859252929688
1687650267.5752845,118272,-101.2824478149414
1687650268.6288555,118675,-104.0824966430664
1687650269.616932,119050,-100.11943817138672
1687650270.6519725,119442,-99.50080108642578
1687650271.5611787,119788,-102.46533203125
1687650272.6477673,120199,-107.04217529296875
1687650273.6424937,120572,-107.50906372070312
1687650274.6794338,120954,-103.79409790039062
1687650275.936304,121384,-104.81098937988281
1687650277.1117322,121826,-104.72237396240234
1687650278.7204897,122421,-103.23477935791016
1687650279.5842798,122750,-103.95498657226562
1687650280.5888364,123133,-106.08431243896484
1687650281.5608287,123485,-106.67469024658203
1687650282.769821,123945,-108.3870620727539
1687650283.6880512,124295,-110.07525634765625
1687650284.5341105,124619,-108.8659439086914
1687650285.3392293,124926,-109.36578369140625
1687650286.233363,125268,-107.83584594726562
1687650287.1496253,125615,-103.84323120117188
1687650288.304566,126052,-104.9256591796875
1687650289.596271,126537,-101.50076293945312
1687650290.8641114,127019,-101.29631042480469
1687650291.99648,127451,-101.86506652832031
1687650292.9314818,127804,-101.60636901855469
1687650294.112194,128251,-100.44356536865234
1687650295.0415792,128601,-96.72869873046875
1687650296.162239,129032,-101.26026916503906
1687650297.1976984,129427,-100.98988342285156
1687650298.3927453,129879,-99.56204986572266
1687650299.48303,130296,-96.70930480957031
1687650300.7502477,130774,-96.71488952636719
1687650301.633555,131110,-96.56147003173828
1687650302.9185636,131597,-95.65106964111328
1687650304.226169,132090,-95.54013061523438
1687650305.2873037,132496,-96.62239837646484
1687650306.342187,132895,-96.4703140258789
1687650307.323996,133265,-94.17314147949219
1687650308.283378,133629,-93.69438934326172
1687650309.2729363,134002,-93.93551635742188
1687650310.532968,134483,-93.28334045410156
1687650311.5984154,134886,-95.01583862304688
1687650312.7376194,135320,-96.69489288330078
1687650313.920432,135768,-97.77395629882812
1687650314.9282186,136152,-97.8110580444336
1687650315.9615088,136541,-95.86102294921875
1687650316.8690093,136892,-95.56995391845703
1687650318.0127916,137326,-94.75892639160156
1687650319.10132,137738,-93.21484375
1687650320.3068037,138196,-93.20948791503906
1687650321.4008634,138611,-94.41027069091797
1687650322.5454998,139045,-97.25873565673828
1687650323.590608,139441,-96.47531127929688
1687650324.7929788,139898,-99.08230590820312
1687650325.7499897,140261,-97.90174865722656
1687650326.916206,140705,-99.05863952636719
1687650328.0668721,141141,-102.87351989746094
1687650328.981028,141485,-104.3905029296875
1687650329.8598294,141820,-104.40802001953125
1687650330.869193,142204,-104.66724395751953
1687650331.843753,142573,-107.71634674072266
1687650333.117453,143058,-108.13776397705078
1687650334.5670466,143601,-108.61820220947266
1687650335.5440588,143975,-112.70348358154297
1687650336.679766,144406,-110.99881744384766
1687650337.8954482,144866,-109.82266998291016
1687650339.0089576,145269,-108.59050750732422
1687650339.9679902,145635,-106.82891845703125
1687650340.9651701,146014,-105.27338409423828
1687650341.8578084,146356,-103.98143768310547
1687650342.855278,146734,-105.04794311523438
1687650344.0429862,147182,-104.80411529541016
1687650344.9767466,147537,-103.85223388671875
1687650345.866631,147877,-105.54158020019531
1687650347.0235791,148319,-105.14814758300781
1687650348.020582,148701,-107.64568328857422
1687650349.209472,149150,-109.72962951660156
1687650350.506154,149638,-112.83485412597656
1687650351.4229193,149986,-111.97870635986328
1687650352.3827496,150353,-111.56145477294922
1687650353.5763912,150807,-111.53667449951172
1687650354.6077638,151199,-107.96212768554688
1687650355.6343505,151586,-108.21106719970703
1687650356.5767372,151948,-110.59162902832031
1687650357.6981142,152375,-109.4142837524414
1687650358.9833891,152862,-107.33531188964844
1687650360.6309237,153482,-107.26094818115234
1687650361.5220675,153824,-108.18411254882812
1687650362.5695856,154224,-103.85581970214844
1687650363.499722,154577,-103.10771179199219
1687650364.5274148,154971,-104.50424194335938
1687650365.3843362,155299,-104.12421417236328
1687650366.4478624,155702,-105.99412536621094
1687650367.4496884,156083,-108.41783905029297
1687650368.42516,156456,-110.22297668457031
1687650369.3835087,156818,-111.8343734741211
1687650370.8219647,157360,-116.70267486572266
1687650371.7760072,157711,-118.9428482055664
1687650373.192477,158245,-118.74486541748047
1687650374.3455832,158681,-123.27151489257812
1687650375.4694805,159106,-120.81446075439453
1687650376.563931,159520,-117.50226593017578
1687650377.670939,159939,-112.4734115600586
1687650378.720316,160335,-109.14248657226562
1687650380.0551052,160840,-109.5102767944336
1687650380.8821535,161156,-107.71351623535156
1687650381.8233113,161515,-106.97151947021484
1687650382.7124975,161853,-110.44827270507812
1687650383.7248337,162240,-111.06927490234375
1687650384.8069284,162651,-111.32234191894531
1687650386.1642041,163161,-110.87613677978516
1687650387.2995064,163595,-112.5855941772461
1687650388.4981282,164050,-112.99288940429688
1687650389.6612327,164491,-113.05811309814453
1687650390.6237934,164855,-115.47661590576172
1687650391.5204773,165196,-113.31402587890625
1687650392.5151062,165575,-114.7384262084961
1687650393.4576879,165931,-111.01805114746094
1687650394.4156709,166293,-108.8680648803711
1687650395.4106944,166669,-108.57262420654297
1687650396.503875,167087,-106.18997955322266
1687650397.537379,167477,-102.33889770507812
1687650398.560503,167864,-102.03640747070312
1687650399.7110958,168296,-102.46916961669922
1687650400.7050054,168675,-99.63453674316406
1687650401.700007,169054,-101.90786743164062
1687650402.8277595,169481,-101.2816162109375
1687650404.13815,169978,-100.58526611328125
1687650405.0508122,170326,-106.0643310546875
1687650405.8445904,170632,-104.05754852294922
1687650406.8600447,171016,-107.88981628417969
1687650407.675939,171326,-110.06005096435547
1687650408.6727955,171707,-108.16887664794922
1687650409.6848924,172090,-106.44619750976562
1687650410.6466217,172457,-106.64517974853516
1687650411.7879229,172893,-105.12538146972656
1687650412.9699605,173341,-104.8490219116211
1687650413.8634918,173681,-105.36231994628906
1687650414.9079707,174074,-108.01008605957031
1687650415.9460955,174469,-105.87093353271484
1687650417.0411844,174886,-105.56389617919922
1687650418.1071763,175289,-105.25645446777344
1687650419.1416883,175684,-106.4757080078125
1687650420.2331467,176097,-106.89485168457031
1687650421.3018606,176506,-108.93329620361328
1687650422.6094012,177000,-110.14146423339844
1687650423.795379,177422,-110.32084655761719
1687650424.87628,177833,-109.87857055664062
1687650425.746776,178167,-111.42794799804688
1687650426.6667147,178518,-114.7167739868164
1687650427.6993487,178911,-112.30018615722656
1687650428.8677542,179356,-111.71208190917969
1687650429.7542715,179696,-111.49675750732422
1687650430.9196136,180138,-108.20562744140625
1687650431.9341292,180526,-109.38858032226562
1687650432.8192365,180862,-106.94947814941406
1687650433.9619243,181293,-105.18486022949219
1687650435.064736,181714,-109.03225708007812
1687650436.2006633,182147,-108.18910217285156
1687650437.254978,182548,-106.98784637451172
1687650438.3599296,182966,-106.11490631103516
1687650439.505055,183404,-105.06952667236328
1687650440.6513693,183841,-105.99974060058594
1687650441.621364,184213,-104.4328384399414
1687650442.623521,184598,-104.8901596069336
1687650443.7386744,185026,-104.98812866210938
1687650444.6303775,185365,-103.62165832519531
1687650445.5308614,185710,-103.05204010009766
1687650446.7388725,186165,-102.87215423583984
1687650447.8504593,186592,-104.05694580078125
1687650448.921957,187000,-105.3574447631836
1687650450.0996013,187451,-103.53514862060547
1687650451.3453882,187925,-104.20683288574219
1687650452.4110205,188333,-104.80997467041016
1687650453.4574478,188732,-100.8360824584961
1687650454.80269,189243,-103.19381713867188
1687650455.843886,189639,-107.60956573486328
1687650457.1940622,190031,-109.77730560302734
1687650458.5223553,190402,-111.07282257080078
1687650459.7412348,190805,-112.35458374023438
1687650460.681319,191163,-111.39691925048828
1687650461.633912,191528,-111.78441619873047
1687650462.617047,191903,-106.12992095947266
1687650463.5838556,192269,-108.10259246826172
1687650464.4922256,192613,-108.87916564941406
1687650465.6544154,193058,-110.44375610351562
1687650466.8934243,193530,-109.38572692871094
1687650467.867211,193904,-106.38164520263672
1687650468.7512755,194244,-107.8825454711914
1687650470.0386233,194730,-108.46798706054688
1687650471.0564754,195123,-109.63440704345703
1687650471.9227219,195456,-109.61780548095703
1687650473.2073207,195945,-111.1583251953125
1687650474.050797,196267,-117.39605712890625
1687650475.1283512,196678,-115.84658813476562
1687650476.3244524,197135,-118.656494140625
1687650477.2379415,197483,-121.11304473876953
1687650478.3174236,197894,-121.36803436279297
1687650479.2304268,198237,-120.7568130493164
1687650480.2358377,198621,-124.2005615234375
1687650481.306933,199018,-121.925537109375
1687650482.4658465,199460,-120.38765716552734
1687650483.5693922,199877,-119.12125396728516
1687650484.7394333,200322,-116.86529541015625
1687650485.5985637,200652,-115.21920013427734
1687650486.5430741,201005,-116.15125274658203
1687650487.7476833,201461,-114.96490478515625
1687650488.6722603,201816,-117.4128189086914
1687650489.5925448,202166,-119.6465835571289
1687650490.5501714,202531,-120.3778305053711
1687650491.6897895,202960,-121.5973892211914
1687650492.7028291,203346,-121.71195983886719
1687650493.8377097,203778,-123.11783599853516
1687650494.90086,204183,-121.58592987060547
1687650495.8365707,204538,-120.62208557128906
1687650497.10289,205019,-121.4120864868164
1687650498.267214,205464,-120.80802917480469
1687650499.5427282,205953,-120.75726318359375
1687650500.667687,206387,-115.00139617919922
1687650501.4142113,206671,-113.91283416748047
1687650502.3856332,207045,-109.47313690185547
1687650503.2694914,207385,-109.24449920654297
1687650504.4511242,207838,-108.06057739257812
1687650505.6835434,208310,-106.62104034423828
1687650506.5313497,208637,-102.1627426147461
1687650507.681783,209080,-101.87908172607422
1687650508.7503927,209490,-100.55863952636719
1687650509.8356092,209905,-100.62287902832031
1687650510.8374703,210291,-101.23384857177734
1687650511.8058894,210663,-101.32318115234375
1687650512.7097726,211009,-100.75911712646484
1687650513.8752522,211460,-106.39855194091797
1687650514.874169,211838,-103.92469024658203
1687650515.7486465,212164,-100.74864959716797
1687650516.7023802,212511,-100.2859115600586
1687650517.9325876,212970,-99.82958221435547
1687650518.972156,213341,-99.56004333496094
1687650519.875504,213673,-98.2576904296875
1687650520.739168,214005,-96.9766616821289
1687650521.8917625,214450,-100.09588623046875
1687650522.9087665,214841,-98.94097900390625
1687650523.9854686,215253,-98.42683410644531
1687650525.1133528,215681,-97.88505554199219
1687650526.0454059,216040,-100.39270782470703
1687650527.1911345,216480,-102.05048370361328
1687650528.0955408,216828,-101.14046478271484
1687650529.4213817,217334,-100.67926788330078
1687650530.4441528,217728,-103.57489776611328
1687650531.5749993,218157,-103.57047271728516
1687650532.8313317,218637,-105.13778686523438
1687650534.0264754,219095,-105.77452850341797
1687650534.9649677,219456,-105.2484130859375
1687650536.0065851,219856,-107.46903228759766
1687650537.1131494,220278,-109.0334701538086
1687650538.0847383,220650,-108.79910278320312
1687650539.221469,221085,-109.88360595703125
1687650540.0716975,221415,-104.87382507324219
1687650541.170808,221835,-103.85626983642578
1687650542.467932,222330,-102.77739715576172
1687650543.6502194,222784,-102.34247589111328
1687650544.686671,223177,-104.21793365478516
1687650545.7641027,223587,-103.70169830322266
1687650547.1252503,224104,-105.64351654052734
1687650548.0293167,224447,-106.31874084472656
1687650549.2238412,224903,-102.33766174316406
1687650550.1432424,225256,-102.20079803466797
1687650551.1308026,225629,-103.06539154052734
1687650552.154959,226021,-102.6662826538086
1687650553.256067,226441,-100.58006286621094
1687650554.2209857,226810,-98.42366027832031
1687650555.1842952,227184,-101.41139221191406
1687650556.3359914,227627,-108.33003997802734
1687650557.2635133,227978,-106.58900451660156
1687650558.293587,228374,-106.22039794921875
1687650559.4837136,228831,-105.38156127929688
1687650560.6271172,229268,-105.11290740966797
1687650561.543758,229617,-105.29814910888672
1687650562.738128,230071,-103.67696380615234
1687650563.8994465,230514,-102.02125549316406
1687650564.8195548,230866,-102.40279388427734
1687650565.8106973,231247,-101.83203887939453
1687650567.1494794,231759,-103.0638427734375
1687650568.302709,232201,-102.7027816772461
1687650569.524838,232671,-104.165283203125
1687650570.5755055,233072,-105.76217651367188
1687650571.783549,233529,-104.56527709960938
1687650572.896834,233956,-105.32714080810547
1687650573.9986765,234374,-104.98302459716797
1687650575.0375228,234772,-105.226318359375
1687650575.981564,235134,-106.81395721435547
1687650577.0391665,235536,-108.11015319824219
1687650577.9804406,235896,-108.75834655761719
1687650579.0439885,236286,-109.92282104492188
1687650579.9077024,236617,-110.74454498291016
1687650580.8796542,236991,-113.65034484863281
1687650581.8707476,237372,-113.37696075439453
1687650583.241883,237893,-109.62590026855469
1687650584.1365707,238237,-109.27920532226562
1687650585.0546336,238589,-108.45492553710938
1687650585.9933946,238950,-108.01954650878906
1687650587.0749054,239363,-108.2657699584961
1687650588.3316567,239842,-116.3817138671875
1687650589.1960688,240173,-114.76468658447266
1687650590.5220416,240677,-116.82850646972656
1687650591.5598714,241077,-116.1097412109375
1687650592.4180899,241412,-116.59190368652344
1687650593.4614193,241810,-115.28894805908203
1687650594.4477155,242189,-117.4950180053711
1687650595.1911135,242475,-117.76596069335938
1687650596.2656782,242885,-117.8145523071289
1687650597.329202,243296,-116.52523040771484
1687650598.4884071,243739,-116.41780090332031
1687650599.342626,244068,-115.62078857421875
1687650600.4727974,244497,-117.91962432861328
1687650601.401682,244855,-117.0847396850586
1687650602.2975998,245197,-115.1569595336914
1687650603.198991,245543,-115.8136215209961
1687650604.3358538,245977,-114.38691711425781
1687650605.306469,246350,-117.28075408935547
1687650606.225559,246702,-117.98845672607422
1687650607.1632032,247063,-118.61503601074219
1687650608.4536252,247555,-120.17977142333984
1687650609.6328366,248001,-120.85851287841797
1687650610.5069873,248337,-121.04576873779297
1687650611.5176222,248727,-121.438720703125
1687650612.8000345,249215,-121.60712432861328
1687650613.8368583,249612,-112.17108154296875
1687650614.8143897,249988,-112.74174499511719
