Wall time,Step,Value
1687699480.2092755,107053,12.072053909301758
1687699481.7884288,107662,12.960497856140137
1687699483.6648204,108390,14.658015251159668
1687699486.3687503,109407,19.974143981933594
1687699487.569591,109877,18.622432708740234
1687699489.7161367,110691,17.078571319580078
1687699493.1783943,111840,9.403332710266113
1687699494.2266483,112257,-3.390202045440674
1687699496.13605,112982,-10.393847465515137
1687699497.7048757,113593,-20.237581253051758
1687699498.7977943,114031,-40.573577880859375
1687699499.620147,114361,-66.96453857421875
1687699500.5775144,114747,-96.27363586425781
1687699501.5598295,115138,-122.57899475097656
1687699502.512755,115517,-148.70425415039062
1687699503.67628,115973,-171.4727325439453
1687699504.5986645,116302,-194.2054443359375
1687699505.7016776,116633,-222.85279846191406
1687699506.6704257,116955,-254.11558532714844
1687699507.486698,117279,-282.328125
1687699508.3637536,117626,-304.8464660644531
1687699509.2763565,117992,-326.4657897949219
1687699510.1123605,118324,-351.1790771484375
1687699511.0369112,118694,-365.4786071777344
1687699511.9745214,119066,-379.96966552734375
1687699512.8867326,119429,-391.0010070800781
1687699513.841284,119809,-402.68402099609375
1687699514.9497254,120245,-416.1546936035156
1687699515.9803364,120653,-427.5649719238281
1687699517.0902662,121093,-437.6441955566406
1687699518.276581,121561,-447.1235656738281
1687699519.624776,122090,-446.9079284667969
1687699521.072803,122654,-438.84918212890625
1687699522.2549305,123115,-439.5335998535156
1687699523.3150153,123536,-437.0424499511719
1687699524.586934,124036,-424.1217346191406
1687699525.867282,124537,-408.92913818359375
1687699527.2381089,125081,-400.57452392578125
1687699528.7658992,125683,-387.3308410644531
1687699530.112102,126215,-370.72161865234375
1687699531.6932383,126838,-361.74798583984375
1687699533.1745918,127420,-347.43804931640625
1687699534.6568696,127997,-331.2964172363281
1687699536.3094723,128623,-317.9527587890625
1687699537.97236,129268,-301.74139404296875
1687699540.1907375,130089,-290.9961242675781
1687699542.461163,130873,-270.0226745605469
1687699544.750696,131699,-249.28086853027344
1687699546.247403,132253,-229.60684204101562
1687699547.6160903,132785,-210.97006225585938
1687699550.5276785,133767,-197.87350463867188
1687699555.651424,135306,-189.37149047851562
1687699560.1239398,136698,-174.26828002929688
1687699563.043124,137741,-160.33132934570312
1687699567.104966,139077,-142.22244262695312
1687699570.3623471,140233,-128.2561798095703
1687699574.2383533,141608,-114.11469268798828
1687699585.3476524,145088,-97.73448181152344
1687699592.0166507,147246,-81.13627624511719
1687699597.1140938,148995,-68.85286712646484
1687699599.8580377,149993,-60.20759582519531
1687699608.951067,152811,-44.06075668334961
1687699617.462228,155354,-23.303354263305664
1687699625.9123425,158045,-8.833736419677734
1687699633.3241582,160495,4.37332010269165
1687699637.7893674,161970,18.324159622192383
1687699640.1258326,162833,32.41935348510742
1687699642.4701972,163654,41.77354049682617
1687699647.6557894,165352,55.89962387084961
1687699654.6765556,167649,65.50794219970703
1687699660.385616,169457,79.19156646728516
1687699663.2889085,170494,74.76891326904297
1687699667.8577948,171867,70.45054626464844
1687699670.7755847,172898,75.6842041015625
1687699675.499294,174519,87.00135040283203
1687699680.423017,176131,96.01110076904297
1687699683.9105887,177280,105.63004302978516
1687699690.4442317,179364,114.23190307617188
1687699695.3318849,180970,121.08804321289062
1687699702.7349927,183017,120.92462921142578
1687699714.1685863,186210,126.68038940429688
1687699721.91355,188510,129.6035614013672
1687699726.2624261,189918,115.90657806396484
1687699733.2126927,192121,112.19652557373047
1687699746.4915643,195679,111.8665542602539
1687699754.724864,198167,118.48373413085938
1687699761.7568848,200329,120.23958587646484
1687699773.5131893,203784,114.55328369140625
1687699786.431323,207563,111.50138092041016
1687699797.4720361,210897,111.69782257080078
1687699810.8317244,214897,105.27210235595703
1687699824.4356883,218897,99.32276916503906
1687699828.7355762,220365,105.31263732910156
1687699836.304569,222618,101.99556732177734
1687699841.3385928,224277,105.3519058227539
1687699852.085705,227553,107.22361755371094
1687699854.3107936,228380,113.24200439453125
1687699860.3154922,230402,126.23533630371094
1687699866.5249255,232480,130.5523681640625
1687699870.4197443,233825,127.48020935058594
1687699872.9240863,234764,123.07443237304688
1687699876.2348804,235947,120.9324722290039
1687699881.2073011,237540,114.55256652832031
1687699885.4567583,238987,109.8338851928711
1687699889.0988941,240198,107.14555358886719
1687699893.321825,241647,107.66632843017578
1687699898.353941,243261,103.5578842163086
1687699905.5982141,245543,117.75971984863281
1687699910.9381447,247121,116.29341125488281
1687699914.8074708,248467,121.22299194335938
