episode,score,average score,time
396,227.75681289274104,125.69568525525374,2023-05-10 06:38:58.513226
397,237.56750796648453,125.94470814723087,2023-05-10 06:40:36.830525
398,-61.02401992520399,122.65665661228546,2023-05-10 06:40:54.125680
399,298.5616936913058,122.87915177315374,2023-05-10 06:41:31.269461
400,102.1262340441334,121.69865887837868,2023-05-10 06:44:38.369870
401,175.27614699605934,123.16045807517072,2023-05-10 06:45:52.978686
402,-2.385966971532099,120.52895840920527,2023-05-10 06:46:07.443210
403,263.07042965463955,120.86391001033846,2023-05-10 06:47:02.856541
404,265.7440285469479,120.803474466103,2023-05-10 06:47:37.474202
405,230.56308183101436,120.51198093737392,2023-05-10 06:49:05.984000
406,-19.227160511358193,120.06973699882272,2023-05-10 06:49:27.003951
407,263.30245971512784,120.30781929640685,2023-05-10 06:50:24.212141
408,268.16724593009576,123.0233092705428,2023-05-10 06:51:01.767677
409,263.37785712557957,122.75643799921312,2023-05-10 06:51:51.237983
410,214.95124492712324,122.22586033677544,2023-05-10 06:52:59.477643
411,242.9815955192112,122.61714005202731,2023-05-10 06:53:44.215119
412,233.71547157142194,125.46509153820514,2023-05-10 06:54:33.962264
413,249.55750706780867,125.82340400022447,2023-05-10 06:55:20.769015
414,243.12239669860816,128.32950317877422,2023-05-10 06:56:06.669944
415,-73.9337621730954,125.45385376121821,2023-05-10 06:56:21.441325
416,-148.51154835793034,121.50923655283026,2023-05-10 06:56:34.391849
417,-3.5876947806332424,119.39607651867064,2023-05-10 06:57:06.602146
418,-118.87707865332958,117.7892456753778,2023-05-10 06:57:19.363597
419,26.681871884849727,117.79706618810661,2023-05-10 06:57:35.551054
420,-150.94742174428134,114.2795255959071,2023-05-10 06:57:49.372658
421,10.027575208580998,114.62937525425404,2023-05-10 06:58:11.834529
422,236.73904876072092,114.50630940175877,2023-05-10 06:59:12.025026
423,21.083784007286297,115.01052737433898,2023-05-10 06:59:25.470552
424,28.131925207482197,113.40379973817791,2023-05-10 06:59:44.890100
425,267.2792330490896,113.7373028397395,2023-05-10 07:00:28.120171
426,-50.99061129857941,110.83026364651889,2023-05-10 07:00:44.140562
427,-45.52720931520402,107.7029309651442,2023-05-10 07:00:59.043998
428,216.77282621274725,107.67959854196674,2023-05-10 07:02:52.347443
429,214.88495506233943,109.60574908254621,2023-05-10 07:03:40.484923
430,214.83324642431688,112.97803902018694,2023-05-10 07:04:28.563795
431,217.68518226755185,112.73064155715554,2023-05-10 07:05:37.017368
432,-29.821731316680342,109.91289258402742,2023-05-10 07:05:57.789898
433,-36.53875456456473,107.480630129996,2023-05-10 07:06:11.901550
434,189.58629112314594,107.06065156313542,2023-05-10 07:07:51.301940
435,167.81282227826247,108.82755295306671,2023-05-10 07:08:45.743155
436,251.88038191780035,108.72426401861891,2023-05-10 07:09:48.028419
437,258.15466292967676,109.07829350517557,2023-05-10 07:10:38.286168
438,-140.6291337955131,105.25260094939513,2023-05-10 07:11:18.994310
439,-26.097624406718296,105.01873053855823,2023-05-10 07:11:35.080866
440,218.10970534437072,104.60112379462487,2023-05-10 07:12:28.675090
441,240.18972391254556,107.42537608277388,2023-05-10 07:13:39.451472
442,243.26507264024855,107.93724352296691,2023-05-10 07:14:54.563968
443,222.49411957431963,107.79141914362086,2023-05-10 07:16:11.358645
444,22.76721292145271,105.79095695906777,2023-05-10 07:16:31.639718
445,266.4221579127948,108.02402541136696,2023-05-10 07:17:37.556209
446,7.374275709703568,105.82417519723633,2023-05-10 07:18:01.234410
447,234.13329318847826,105.82779694246003,2023-05-10 07:18:50.756888
448,236.18573093448217,106.09407617259397,2023-05-10 07:19:45.470293
449,-5.081808483012523,103.91519459823714,2023-05-10 07:19:58.758989
450,165.59189027107044,105.84419672154421,2023-05-10 07:21:11.290794
451,157.38626512564807,107.41335714040343,2023-05-10 07:22:47.294013
452,-52.14230738410426,104.2865790556189,2023-05-10 07:23:01.106993
453,257.3696891415832,104.40586571683643,2023-05-10 07:23:57.128808
454,250.69774301724846,104.29982164460506,2023-05-10 07:24:41.190031
455,261.2420859269813,106.91354124470959,2023-05-10 07:25:27.867216
456,38.22505174652318,108.24905139859843,2023-05-10 07:25:48.349012
457,217.20875812760917,107.70884161259838,2023-05-10 07:27:16.648065
458,-150.92088878947345,108.55861603677238,2023-05-10 07:27:49.469008
459,222.3475901874389,109.23121425543223,2023-05-10 07:28:34.593104
460,246.42051135482944,112.16767629667622,2023-05-10 07:30:17.236613
461,43.882092794117625,110.30334608594978,2023-05-10 07:30:46.580857
462,38.085731174486,111.28599300296104,2023-05-10 07:31:02.652308
463,216.64592786977153,110.67876102178678,2023-05-10 07:32:18.694887
464,-58.419861358974,110.41554356328623,2023-05-10 07:32:29.331582
465,-272.7304753963854,107.61965810653749,2023-05-10 07:33:06.076650
466,212.457459791048,109.25738671077224,2023-05-10 07:35:26.431073
467,262.51280295092056,113.0525695533037,2023-05-10 07:36:41.263854
468,204.55115225496502,114.20347621467063,2023-05-10 07:38:03.995648
469,222.86535426670946,118.33631647959777,2023-05-10 07:39:11.171195
470,210.4966123538277,120.21336756575577,2023-05-10 07:40:49.552436
471,257.2968284929997,120.52477587259744,2023-05-10 07:41:35.252183
472,250.45158423235543,121.09953669797707,2023-05-10 07:42:50.695640
473,237.5544656653795,124.01026297727152,2023-05-10 07:44:01.856631
474,201.0934387942321,126.31486553807981,2023-05-10 07:44:46.277348
475,203.32138247037545,128.9295588453438,2023-05-10 07:47:15.616725
476,274.13439107137356,131.57513756959173,2023-05-10 07:48:14.294941
477,-112.628009998141,128.48605748468583,2023-05-10 07:49:59.460962
478,239.13395000622663,131.10775507011698,2023-05-10 07:51:43.492356
479,-148.87434630476682,129.71296614368745,2023-05-10 07:52:20.568758
480,217.4016122043264,128.99949015448777,2023-05-10 07:52:59.734872
481,241.60448811733576,129.25384503426326,2023-05-10 07:54:10.258194
482,276.0595655358264,132.25882187318015,2023-05-10 07:55:07.364469
483,160.87471135079937,133.49826582738123,2023-05-10 07:58:12.383009
484,212.76079878130042,132.680016221264,2023-05-10 08:00:34.885910
485,211.663713127907,135.58658926923144,2023-05-10 08:01:29.607288
486,201.31527820501776,137.8964281800123,2023-05-10 08:02:45.813450
487,235.64397034005404,137.9021523991711,2023-05-10 08:03:25.069224
488,254.85021264738776,141.26164348279607,2023-05-10 08:04:10.177695
489,218.30619523641568,141.13055808166783,2023-05-10 08:06:03.160439
490,30.178128651658426,142.46804562769628,2023-05-10 08:06:26.017783
491,219.67144197304117,143.18345745310933,2023-05-10 08:07:41.630750
492,257.4602736450544,143.41671206178466,2023-05-10 08:08:30.478440
493,271.2970208432139,144.23880487346835,2023-05-10 08:09:16.049489
494,136.9160318186245,143.77242166921624,2023-05-10 08:11:21.138447
495,239.43069132634918,143.598462900131,2023-05-10 08:12:14.689319
496,263.7462976589587,143.9583577477932,2023-05-10 08:13:02.913753
497,247.46806056015075,144.05736327372986,2023-05-10 08:13:45.951876
498,279.649209540294,147.46409556838483,2023-05-10 08:15:28.910920
499,293.7583904624976,147.41606253609675,2023-05-10 08:16:12.537012
