Wall time,Step,Value
1687658661.3733826,130377,135.62290954589844
1687658667.7583416,132296,143.33876037597656
1687658674.9412289,134439,153.3406524658203
1687658678.3414505,135491,159.77313232421875
1687658684.3486693,137309,171.46334838867188
1687658686.7274153,138128,171.44615173339844
1687658692.8556316,139691,176.73936462402344
1687658697.974887,141176,183.7874298095703
1687658704.4562821,143149,185.53530883789062
1687658710.5280366,144791,188.65731811523438
1687658717.7159715,146789,188.23182678222656
1687658721.913704,148184,190.82794189453125
1687658727.5934482,149762,187.3410186767578
1687658731.170594,150841,187.2926483154297
1687658734.3406227,151813,186.8754119873047
1687658737.207275,152776,184.88449096679688
1687658740.12458,153722,186.04104614257812
1687658743.6476865,154909,193.4761199951172
1687658746.1172175,155796,190.03428649902344
1687658748.009207,156449,186.77386474609375
1687658752.6327121,157932,186.72801208496094
1687658755.119091,158811,185.6743621826172
1687658757.045828,159526,182.96815490722656
1687658759.1402824,160285,176.47006225585938
1687658762.522388,161350,177.63052368164062
1687658763.6923254,161796,167.87460327148438
1687658766.291081,162694,165.12054443359375
1687658768.1129942,163363,157.06484985351562
1687658771.560026,164376,158.21018981933594
1687658773.2224767,165004,152.46409606933594
1687658774.8933692,165638,156.76321411132812
1687658779.2965274,167040,150.8279266357422
1687658781.6488242,167901,143.51852416992188
1687658783.3814375,168514,137.59580993652344
1687658785.9556603,169434,134.10336303710938
1687658790.80457,171064,130.70606994628906
1687658792.7046149,171756,125.29332733154297
1687658794.3090441,172366,124.02271270751953
1687658795.814,172944,118.59422302246094
1687658798.245239,173813,115.91452026367188
1687658799.4353223,174244,110.81715393066406
1687658800.7944658,174763,105.96088409423828
1687658802.0828109,175253,98.97962188720703
1687658804.9916697,176232,99.1005630493164
1687658808.6535578,177507,98.9569091796875
1687658809.9193544,177984,92.19244384765625
1687658813.7314787,179312,93.7881088256836
1687658815.6590757,180022,93.6067886352539
1687658819.2858114,181292,99.05452728271484
1687658822.080174,182275,101.66747283935547
1687658824.4893017,183132,105.0290298461914
1687658831.910536,185439,103.07959747314453
1687658833.739039,186102,105.62879180908203
1687658837.1246278,187288,109.50047302246094
1687658840.5435376,188297,110.5130615234375
1687658844.1651216,189419,109.91165161132812
1687658845.9614377,190083,111.3404769897461
1687658849.0953205,191137,111.67219543457031
1687658851.8322816,192075,114.81466674804688
1687658856.4931164,193680,115.58089447021484
1687658860.8233485,195175,114.93489074707031
1687658864.2201483,196337,118.06632995605469
1687658865.7554135,196923,117.51083374023438
1687658867.9932432,197718,120.4580078125
1687658871.5406196,198860,122.04422760009766
1687658874.6719818,199865,123.96727752685547
1687658878.8081973,201213,126.67821502685547
1687658882.357371,202406,131.45986938476562
1687658883.6392279,202901,125.77832794189453
1687658886.3749478,203804,124.56088256835938
1687658889.0961905,204706,126.23481750488281
1687658891.5994987,205530,119.16716003417969
1687658894.3844607,206355,121.47406768798828
1687658896.1002662,206976,113.31444549560547
1687658898.838864,207903,112.51055145263672
1687658900.341598,208454,109.18455505371094
1687658901.830309,209004,106.56636810302734
1687658903.6479936,209622,103.10499572753906
1687658906.9348054,210581,98.60242462158203
1687658909.0026968,211313,93.85697937011719
1687658910.7010834,211854,89.04714965820312
1687658912.3080986,212424,85.10453796386719
1687658914.1866255,213046,82.30934143066406
1687658916.0365028,213706,78.16173553466797
1687658917.489983,214243,71.13116455078125
1687658919.7393591,215015,69.5798568725586
1687658922.0600014,215667,65.37081146240234
1687658926.047423,216992,70.43743896484375
1687658929.2378523,218075,70.6273193359375
1687658930.7963758,218628,66.38604736328125
1687658937.1288466,220683,70.16773986816406
1687658939.3116727,221470,65.2212905883789
1687658941.3629923,222175,59.05372619628906
1687658943.7789478,222967,59.60776138305664
1687658948.4558768,224454,64.2070541381836
1687658951.3227181,225468,62.31248474121094
1687658953.9883661,226350,67.04456329345703
1687658956.9700599,227400,68.0628433227539
1687658958.9941916,228141,70.90544128417969
1687658966.4709973,230427,75.00342559814453
1687658972.3010354,232293,76.31167602539062
1687658976.8568587,233742,82.8775634765625
1687658986.7413917,236610,89.83391571044922
1687658993.6716926,238723,91.58016204833984
1687659007.5052435,242723,93.99081420898438
1687659016.5594952,245209,97.26844024658203
1687659024.2106333,247555,105.98787689208984
1687659028.8931952,249155,116.46720123291016
