Wall time,Step,Value
1687661610.545969,136394,187.6374053955078
1687661613.3661537,137365,186.52996826171875
1687661616.764605,138449,193.28688049316406
1687661620.1041474,139520,199.17327880859375
1687661624.9955359,141038,210.1945343017578
1687661629.0673316,142255,211.71731567382812
1687661633.9136631,143620,212.1999969482422
1687661638.3592534,145042,215.33773803710938
1687661640.628433,145801,211.83612060546875
1687661644.1170542,146915,213.65089416503906
1687661646.7825089,147829,213.8583984375
1687661649.1339066,148618,209.88796997070312
1687661651.546748,149476,208.32310485839844
1687661653.1424177,150047,204.23585510253906
1687661655.9764502,150981,202.21591186523438
1687661659.428922,151870,200.3002166748047
1687661663.895153,153006,207.5388946533203
1687661668.2929566,154113,214.28244018554688
1687661672.6955464,155103,212.6350555419922
1687661675.9756668,155816,209.75747680664062
1687661680.2670422,156808,205.4923095703125
1687661682.505238,157376,200.95391845703125
1687661684.4226985,157910,192.4486846923828
1687661687.3798294,158806,193.65548706054688
1687661688.834573,159311,186.3441162109375
1687661692.8889768,160488,184.91488647460938
1687661696.9990098,161655,187.08401489257812
1687661701.0900106,162926,185.11424255371094
1687661706.0974364,164301,184.61422729492188
1687661708.8128347,165166,182.240234375
1687661714.2013638,166338,181.6293487548828
1687661720.7627757,168221,176.37185668945312
1687661725.5901246,169553,167.54095458984375
1687661731.0237138,170944,172.09054565429688
1687661734.8122363,171887,170.98727416992188
1687661742.046614,173778,167.06285095214844
1687661746.5065393,174997,172.76791381835938
1687661752.2340877,176442,177.1463623046875
1687661755.971567,177547,178.1928253173828
1687661759.0528793,178425,180.2273406982422
1687661764.17094,179648,183.09959411621094
1687661767.324633,180473,181.97686767578125
1687661773.902074,181864,183.8736114501953
1687661778.4510376,182979,191.68629455566406
1687661783.987062,184057,196.08436584472656
1687661789.4377954,185475,200.09844970703125
1687661791.528931,186135,204.8228759765625
1687661797.5494723,187751,206.15542602539062
1687661800.820431,188651,203.7617950439453
1687661802.4581451,189230,210.5325164794922
1687661805.5303915,190057,209.44041442871094
1687661808.0227203,190779,205.0424041748047
1687661811.7256687,191816,207.1829376220703
1687661814.3842895,192648,207.4114227294922
1687661817.8480914,193539,208.0914764404297
1687661821.1687336,194490,211.73008728027344
1687661823.684713,195271,213.9031982421875
1687661827.5210528,196472,222.71434020996094
1687661831.2025735,197596,223.26495361328125
1687661835.380253,198819,226.48568725585938
1687661838.7593102,199947,230.6297149658203
1687661842.1518698,200933,231.32156372070312
1687661844.6301312,201728,226.4542999267578
1687661847.006339,202514,227.642578125
1687661850.6050773,203695,229.7395477294922
1687661853.861921,204769,229.67832946777344
1687661857.1296496,205825,230.1580047607422
1687661862.5236099,207513,230.081787109375
1687661864.528109,208264,228.05868530273438
1687661867.8614516,209352,230.57839965820312
1687661870.3016317,210152,228.3242950439453
1687661874.1078792,211367,230.5823974609375
1687661877.7341797,212567,233.9247283935547
1687661879.9795222,213387,238.65176391601562
1687661883.8108494,214589,241.42694091796875
1687661886.240854,215373,242.0050506591797
1687661888.8458126,216256,245.4267120361328
1687661890.9209266,216992,238.12351989746094
1687661893.8195992,217941,235.94033813476562
1687661897.9779983,219308,237.57440185546875
1687661900.5008774,220176,234.2665557861328
1687661903.904826,221302,236.2477264404297
1687661907.2949462,222430,233.7889862060547
1687661909.775853,223290,231.0147247314453
1687661913.6196768,224543,228.2182159423828
1687661919.8295748,226390,224.4359130859375
1687661923.7801483,227722,224.37161254882812
1687661927.9430795,229084,229.5264434814453
1687661930.9360356,230033,226.37762451171875
1687661932.8004909,230719,222.0542449951172
1687661936.6082308,231969,221.7718963623047
1687661940.0206902,233166,222.74356079101562
1687661943.5574691,234375,223.3786163330078
1687661945.612824,235109,225.0165252685547
1687661948.2546835,235965,223.52090454101562
1687661951.5561202,237099,225.82838439941406
1687661953.351767,237760,223.06729125976562
1687661956.1246493,238633,223.86734008789062
1687661958.3959708,239420,218.00111389160156
1687661960.0601969,239979,210.8291778564453
1687661962.6761446,240869,212.7923583984375
1687661968.115208,242555,209.8124237060547
1687661971.2026992,243630,215.119873046875
1687661973.171175,244371,212.2587432861328
1687661975.0910797,245099,206.93008422851562
1687661978.8504918,246356,210.46763610839844
1687661980.7858086,247052,203.2238311767578
1687661982.8609126,247797,200.3289794921875
1687661985.2810276,248599,195.64019775390625
1687661986.6318688,249092,187.76953125
1687661988.864775,249908,188.37693786621094
