Wall time,Step,Value
1687700308.0456202,387,-260.28875732421875
1687700308.81121,827,-215.6426544189453
1687700309.5487363,1252,-211.246826171875
1687700310.4032207,1736,-192.5802764892578
1687700311.1663783,2171,-184.05882263183594
1687700311.8344774,2549,-171.31275939941406
1687700312.5244634,2939,-157.90650939941406
1687700313.215608,3327,-150.15321350097656
1687700313.826646,3676,-146.00181579589844
1687700314.470571,4019,-144.206787109375
1687700315.0937972,4367,-141.8230438232422
1687700315.667734,4691,-135.77462768554688
1687700316.3207736,5059,-132.1075897216797
1687700317.1511939,5522,-129.4759521484375
1687700317.9556484,5973,-129.84815979003906
1687700318.701356,6391,-127.42435455322266
1687700319.410016,6781,-124.2905502319336
1687700320.2117047,7226,-121.34064483642578
1687700320.8755383,7596,-119.52945709228516
1687700321.7264776,8064,-116.71449279785156
1687700322.468404,8475,-114.8897705078125
1687700323.213914,8882,-113.01461791992188
1687700324.0025203,9313,-111.40083312988281
1687700324.7934556,9745,-111.29056549072266
1687700325.5665264,10167,-110.82064819335938
1687700326.2135236,10520,-103.0779800415039
1687700327.0087712,10955,-99.70079040527344
1687700327.9342585,11456,-93.33013916015625
1687700328.7631497,11902,-90.97543334960938
1687700329.4159405,12259,-87.53539276123047
1687700330.1746852,12666,-84.44824981689453
1687700330.8522644,13023,-83.62252807617188
1687700332.1471035,13570,-83.84732818603516
1687700333.0915937,13974,-81.96269226074219
1687700334.0562882,14384,-78.6283187866211
1687700335.6868074,15020,-78.18711853027344
1687700336.7168636,15451,-77.04997253417969
1687700337.8865013,15938,-75.6196060180664
1687700338.9893107,16399,-72.16354370117188
1687700342.87415,17638,-68.53767395019531
1687700344.743104,18372,-67.59886169433594
1687700348.5526445,19523,-68.13994598388672
1687700351.23904,20485,-68.31532287597656
1687700361.7583063,23670,-68.56204986572266
1687700373.6696932,27388,-71.31208038330078
1687700388.7164898,31388,-71.2974624633789
1687700403.4752903,35388,-69.46675109863281
1687700417.673755,39388,-68.7376480102539
1687700429.0961022,42528,-67.212158203125
1687700443.3799248,46528,-67.64769744873047
1687700460.2317386,50528,-66.58476257324219
1687700471.8239257,53663,-63.40272521972656
1687700486.8867524,57663,-63.008819580078125
1687700501.042552,61663,-59.063743591308594
1687700502.9447234,62393,-56.16893005371094
1687700505.5621684,63318,-52.232765197753906
1687700510.9740148,65072,-39.732276916503906
1687700516.354362,66872,-25.999300003051758
1687700522.1820338,68783,-24.10678482055664
1687700526.3495953,70208,-19.82765007019043
1687700534.4472914,72569,-11.428213119506836
1687700535.8651204,73127,-10.554676055908203
1687700541.6003907,75060,-3.095512628555298
1687700545.553606,76452,1.2137078046798706
1687700546.974946,77009,2.9205503463745117
1687700548.6819222,77680,7.669233798980713
1687700551.5654283,78706,16.9326114654541
1687700555.0937226,79843,25.107757568359375
1687700559.0246155,81158,32.188568115234375
1687700563.4752347,82561,37.80756759643555
1687700567.3746283,83895,47.056121826171875
1687700569.60665,84728,52.01457214355469
1687700573.3274858,85935,57.483642578125
1687700575.7551632,86813,61.26369857788086
1687700577.0524423,87279,62.46860885620117
1687700578.7435977,87927,62.21685028076172
1687700583.4381325,89497,66.11050415039062
1687700585.2529206,90193,71.16621398925781
1687700588.4079318,91313,75.70072174072266
1687700590.983055,92205,80.08026123046875
1687700595.8482957,93661,77.04212188720703
1687700602.3272212,95747,70.66712951660156
1687700605.5284584,96871,65.80815124511719
1687700611.1172445,98807,75.33942413330078
1687700616.172522,100602,83.70914459228516
1687700620.2399156,102016,90.86612701416016
1687700624.0380855,103326,100.349365234375
1687700628.3541296,104749,99.01476287841797
1687700630.545442,105560,98.77084350585938
1687700635.1357522,107026,103.9557113647461
1687700637.772373,107955,106.84907531738281
1687700640.3364685,108877,106.05357360839844
1687700644.4958375,110275,108.73098754882812
1687700646.552752,111063,110.90003967285156
1687700649.2194881,111969,118.92266845703125
1687700654.3190553,113402,113.3569564819336
1687700659.4561367,115193,117.81362915039062
1687700666.6889095,117439,113.7553939819336
1687700669.7276635,118544,118.31175231933594
1687700672.0005212,119387,126.9288101196289
1687700675.6967094,120644,135.0381317138672
1687700680.9357522,122333,138.0532989501953
1687700685.551238,123910,144.39849853515625
1687700690.4830768,125681,148.98739624023438
1687700693.9306543,126862,150.0644073486328
1687700696.6540349,127814,154.3459930419922
1687700699.9489982,128997,160.71299743652344
1687700703.133972,130090,162.54286193847656
1687700706.9706419,131460,162.43087768554688
1687700708.5916584,132086,155.0679931640625
1687700714.3683214,133963,154.207763671875
1687700718.9140892,135460,151.08885192871094
1687700722.202466,136550,150.44834899902344
1687700727.7763615,138239,157.30093383789062
1687700731.6359162,139444,159.0814666748047
1687700735.89249,140869,162.5062713623047
1687700742.9472256,143018,164.06912231445312
1687700752.0472848,145748,165.51658630371094
1687700757.9189484,147736,169.1764373779297
1687700760.669108,148749,171.96954345703125
1687700764.9446514,150206,181.63381958007812
1687700768.9834807,151592,184.0909881591797
1687700776.127786,153850,194.21949768066406
1687700778.6786253,154778,196.75604248046875
1687700781.5456178,155763,199.62640380859375
1687700786.5823035,157490,199.63623046875
1687700788.5596485,158254,196.6634521484375
1687700793.7187512,159942,192.74034118652344
1687700797.2460496,161177,188.576416015625
1687700799.3606932,161958,186.11595153808594
1687700801.0196886,162577,183.426513671875
1687700802.648181,163212,174.37901306152344
1687700804.1644197,163808,168.98635864257812
1687700807.4752827,164945,164.1356658935547
1687700808.9228935,165516,161.95703125
1687700810.3668242,166081,153.37733459472656
1687700811.5813699,166561,149.207275390625
1687700813.5676785,167310,149.50282287597656
1687700814.9678733,167862,140.2745819091797
1687700817.2685087,168703,137.53948974609375
1687700818.7190807,169237,130.7244415283203
1687700820.4963505,169926,127.69178771972656
1687700822.4174247,170656,121.54308319091797
1687700823.906706,171240,116.20345306396484
1687700826.0132048,172029,108.36509704589844
1687700827.6198363,172613,99.65251159667969
1687700828.916279,173119,89.89442443847656
1687700830.301307,173658,82.05470275878906
1687700832.4517536,174463,77.76617431640625
1687700833.7925272,174957,61.556114196777344
1687700835.1803856,175498,56.733909606933594
1687700836.5137217,176013,55.0257453918457
1687700837.978909,176581,50.81502151489258
1687700840.8692293,177622,48.046905517578125
1687700842.119961,178107,46.21869659423828
1687700843.41389,178610,46.62045669555664
1687700844.5491567,179057,47.301910400390625
1687700846.3273692,179727,48.0318489074707
1687700847.8536408,180318,44.867374420166016
1687700849.2306354,180855,45.102569580078125
1687700851.1250885,181578,47.27204132080078
1687700852.6090248,182145,47.591278076171875
1687700854.6440952,182928,47.73683166503906
1687700856.0892735,183446,48.09880065917969
1687700857.5973527,184015,45.80485534667969
1687700860.5161352,185057,48.07416915893555
1687700862.0757682,185661,48.30149841308594
1687700869.263312,187941,52.2602424621582
1687700874.247249,189654,56.08708572387695
1687700878.5001743,191131,58.60889434814453
1687700880.651726,191949,58.60611343383789
1687700884.030434,193101,62.49703598022461
1687700885.9028473,193813,61.527339935302734
1687700889.3370886,194959,63.6198844909668
