Wall time,Step,Value
1687662303.739516,368,-193.11476135253906
1687662304.4646702,742,-234.35621643066406
1687662305.1618574,1139,-229.2523193359375
1687662305.7336798,1467,-213.10804748535156
1687662306.3851771,1838,-192.20602416992188
1687662307.2005482,2303,-178.90447998046875
1687662307.8348007,2661,-176.35595703125
1687662308.4639273,3018,-172.15911865234375
1687662309.2533336,3464,-162.21743774414062
1687662309.8785167,3814,-153.96624755859375
1687662310.596815,4185,-150.54054260253906
1687662311.3680503,4618,-145.96888732910156
1687662311.9322588,4938,-142.80865478515625
1687662312.5016875,5257,-138.4857940673828
1687662313.1016178,5599,-134.71853637695312
1687662313.9543831,6074,-132.04505920410156
1687662314.6899717,6485,-129.25682067871094
1687662315.4056478,6885,-128.92303466796875
1687662316.0704813,7260,-127.32630157470703
1687662316.7451935,7630,-124.30039978027344
1687662317.3809206,7983,-122.0479965209961
1687662318.1267135,8388,-119.82283020019531
1687662318.7801552,8742,-117.5179214477539
1687662319.5157435,9138,-115.00445556640625
1687662320.3837438,9604,-113.7018814086914
1687662321.0799086,9971,-109.77206420898438
1687662322.1421995,10433,-101.2818374633789
1687662323.094744,10839,-94.7383041381836
1687662324.0579045,11248,-90.05179595947266
1687662325.160151,11710,-88.13392639160156
1687662326.116358,12114,-86.10798645019531
1687662327.2971773,12604,-82.39341735839844
1687662328.3361583,13042,-79.41191101074219
1687662329.308301,13452,-78.51769256591797
1687662331.0426927,14127,-79.01181030273438
1687662333.3035846,14935,-78.68255615234375
1687662334.8369577,15429,-77.37545776367188
1687662336.4528651,16060,-76.66902923583984
1687662337.7124448,16561,-75.60309600830078
1687662338.942022,17034,-74.78369903564453
1687662341.7991703,17998,-76.16432189941406
1687662343.0458736,18455,-74.4184799194336
1687662345.3119218,19257,-72.07349395751953
1687662353.727875,21653,-71.86334991455078
1687662358.4689615,23041,-69.7054443359375
1687662369.1917543,26174,-68.5639877319336
1687662384.2516546,30174,-66.32268524169922
1687662400.5883133,34174,-65.1524429321289
1687662413.4591439,37689,-69.29168701171875
1687662430.345965,41689,-67.36630249023438
1687662447.4298213,45689,-65.125244140625
1687662460.8104155,49202,-65.22794342041016
1687662476.2856615,53202,-64.99486541748047
1687662489.526404,56354,-63.81074523925781
1687662505.1590812,60354,-62.396785736083984
1687662519.0063326,64247,-59.96046829223633
1687662535.3980305,68247,-57.149742126464844
1687662549.9108634,71436,-55.1870231628418
1687662564.099994,74834,-52.935394287109375
1687662581.6757457,78834,-49.38497543334961
1687662599.9960713,82834,-44.19196701049805
1687662610.6411333,85364,-41.310707092285156
1687662624.5427115,88461,-38.240169525146484
1687662639.5551088,91576,-37.498043060302734
1687662650.1444445,94008,-35.85225296020508
1687662657.2469044,95965,-31.09332275390625
1687662665.928417,98335,-27.478858947753906
1687662678.9144597,101439,-24.38399887084961
1687662688.0168724,103609,-20.17432403564453
1687662699.0841792,106488,-16.820674896240234
1687662710.8126628,109430,-13.45602798461914
1687662725.557068,113430,-11.21201229095459
1687662741.7869747,117430,-8.435744285583496
1687662755.7835963,121068,-0.8247606158256531
1687662769.2101622,124928,7.259256839752197
1687662778.4150443,127441,12.998819351196289
1687662783.5585208,129141,23.400279998779297
1687662785.1599815,129759,24.51167106628418
1687662794.4524012,132771,31.231779098510742
1687662801.1223748,134895,36.625850677490234
1687662808.5009482,136736,40.37366485595703
1687662810.4189415,137470,41.07805252075195
1687662812.0499163,138099,41.09276580810547
1687662813.42886,138637,41.030208587646484
1687662817.5331995,139972,42.26667785644531
1687662818.6956284,140419,41.491214752197266
1687662819.6447873,140784,40.35091781616211
1687662823.4056232,142092,42.89084243774414
1687662824.7152646,142604,44.95526885986328
1687662826.1663888,143151,48.795658111572266
1687662830.3249843,144485,50.04790496826172
1687662831.322319,144878,48.77402877807617
1687662832.449867,145305,48.72200393676758
1687662837.5496283,146796,51.782203674316406
1687662839.8043396,147638,52.00496292114258
1687662841.0277822,148091,51.0540885925293
1687662842.0653865,148499,49.40049743652344
1687662843.2989428,148979,48.1361083984375
1687662844.40879,149416,46.17009735107422
1687662846.0335407,150036,38.79998016357422
1687662847.340752,150542,34.47275161743164
1687662848.4735396,150984,26.671323776245117
1687662849.5830863,151417,27.531719207763672
1687662850.7063663,151854,21.469018936157227
1687662851.8643103,152304,17.407577514648438
1687662852.9506383,152731,13.859355926513672
1687662854.0465786,153159,13.72262954711914
1687662855.213856,153616,14.385049819946289
1687662856.5761306,154144,14.530356407165527
1687662857.6138856,154546,14.264093399047852
1687662858.7109654,154976,13.698155403137207
1687662859.6453485,155331,14.627552032470703
1687662860.550075,155682,12.121676445007324
1687662861.5252283,156064,12.0165433883667
1687662862.3573008,156385,8.291683197021484
1687662863.44062,156811,6.7051825523376465
1687662864.501226,157224,6.3257832527160645
1687662865.382227,157572,6.301493167877197
1687662866.529883,158013,2.3037362098693848
1687662870.104309,159236,2.5170156955718994
1687662875.3157265,160733,3.6255342960357666
1687662888.8197446,164638,9.774541854858398
1687662896.2567084,166792,16.771390914916992
1687662902.0510771,168516,18.328855514526367
1687662908.392418,170571,23.17515754699707
1687662917.4811158,173482,30.436996459960938
1687662927.3366508,176576,35.359947204589844
1687662938.1556747,179841,43.4422607421875
1687662945.2549965,182049,53.75888442993164
1687662957.2429435,185491,58.89753723144531
1687662964.1974907,187762,69.18914031982422
