Wall time,Step,Value
1687656663.4700158,111258,64.68460845947266
1687656665.3517554,111964,57.755680084228516
1687656667.6741824,112818,57.21580505371094
1687656669.1711137,113361,49.58897018432617
1687656670.9454615,114036,46.741119384765625
1687656674.2249331,115102,43.83847427368164
1687656675.506852,115598,38.25973129272461
1687656678.125908,116556,33.03297424316406
1687656681.1184113,117562,32.401084899902344
1687656682.4712584,118079,29.99061393737793
1687656683.894028,118611,25.41802406311035
1687656685.148798,119095,29.524089813232422
1687656686.5607867,119633,36.666622161865234
1687656687.54875,120017,38.562747955322266
1687656689.2906377,120674,39.141273498535156
1687656690.5960152,121177,33.440914154052734
1687656691.9618032,121703,33.02195358276367
1687656693.738979,122384,25.007780075073242
1687656696.3932757,123316,23.036550521850586
1687656697.9390092,123896,12.119017601013184
1687656699.8700168,124595,6.636987686157227
1687656701.7419307,125288,7.7834601402282715
1687656703.1827593,125835,3.4303433895111084
1687656705.1477423,126577,4.324388027191162
1687656706.8055587,127197,5.080056667327881
1687656709.3010387,128054,5.527464389801025
1687656710.8821902,128637,5.540261268615723
1687656712.7517493,129324,5.256385326385498
1687656714.1503258,129866,5.341343879699707
1687656716.8361552,130797,6.203263282775879
1687656722.0691257,132546,9.743687629699707
1687656724.338846,133364,13.237539291381836
1687656725.8539643,133920,12.233864784240723
1687656727.086598,134390,10.873934745788574
1687656728.7715707,135023,10.778473854064941
1687656731.177024,135841,13.891940116882324
1687656732.8457975,136430,13.45206356048584
1687656735.7440827,137392,14.048306465148926
1687656736.7554939,137779,15.230037689208984
1687656737.8876004,138219,14.27634048461914
1687656740.3982909,139119,13.257372856140137
1687656744.0061142,140196,14.133875846862793
1687656746.2077346,141007,13.079643249511719
1687656748.1235776,141689,13.400052070617676
1687656750.934228,142664,14.183969497680664
1687656752.5568538,143274,15.582550048828125
1687656756.426765,144616,21.774978637695312
1687656757.6204984,145080,20.778980255126953
1687656759.7291698,145847,24.236129760742188
1687656763.673353,147076,24.56056785583496
1687656766.8591776,148111,24.80693244934082
1687656768.4977987,148727,24.457765579223633
1687656770.43331,149452,20.195253372192383
1687656771.9981701,150052,18.575942993164062
1687656775.499324,151160,19.04656219482422
1687656776.8891604,151697,13.827890396118164
1687656778.9635005,152471,15.211063385009766
1687656781.517381,153316,21.372604370117188
1687656786.0511556,154881,32.15165328979492
1687656787.9086843,155588,33.74766159057617
1687656790.6510317,156565,39.26009750366211
1687656793.4306087,157524,44.59382247924805
1687656795.7923079,158258,43.71214294433594
1687656798.557722,159235,52.1383171081543
1687656799.9266374,159752,52.74801254272461
1687656802.7407248,160710,57.18425750732422
1687656806.5674798,161930,59.48515701293945
1687656808.8392427,162759,66.16214752197266
1687656812.1185586,163876,67.91842651367188
1687656813.6400528,164462,67.42745208740234
1687656816.2763064,165403,68.8136978149414
1687656818.0628815,166068,62.456275939941406
1687656820.6844857,166978,68.06484985351562
1687656824.781489,168291,66.2374267578125
1687656826.7306905,169018,65.88153839111328
1687656828.3810737,169633,63.625247955322266
1687656830.3683517,170379,65.62731170654297
1687656833.7907822,171548,72.74434661865234
1687656838.5235445,172805,76.44966888427734
1687656841.647906,173741,76.8374252319336
1687656843.639479,174496,79.87545776367188
1687656846.3614128,175400,78.68477630615234
1687656849.6167827,176388,77.21372985839844
1687656851.8296714,177185,63.46767807006836
1687656858.7056398,179263,63.77244567871094
1687656862.5640063,180557,62.57136535644531
1687656864.594245,181321,58.786136627197266
1687656870.5397475,183211,60.75348663330078
1687656873.7780662,184336,58.06825637817383
1687656876.9247355,185380,61.66639709472656
1687656879.2639606,186200,63.173221588134766
1687656885.2700007,188149,65.92088317871094
1687656891.9947567,190256,65.74292755126953
1687656897.3509388,191988,65.21770477294922
1687656899.1166234,192648,67.87730407714844
1687656903.3554265,194099,64.32637786865234
1687656907.4570916,195514,70.60773468017578
1687656910.2968636,196470,68.42970275878906
1687656913.1381583,197431,71.58309936523438
1687656914.4222293,197924,68.34873962402344
1687656917.210246,198885,71.76905059814453
1687656920.0033886,199859,72.61650848388672
1687656922.7453573,200798,72.42984771728516
1687656924.7043345,201515,69.78306579589844
1687656927.277892,202433,69.77644348144531
1687656930.03754,203395,69.2907943725586
1687656933.9679978,204560,70.68242645263672
1687656937.5225854,205705,73.71762084960938
1687656940.080976,206585,76.6405258178711
1687656943.4754481,207560,78.9128189086914
1687656945.8580546,208379,77.45069122314453
1687656949.734597,209479,81.89251708984375
1687656951.8318586,210226,81.85983276367188
1687656954.4336436,211109,81.67833709716797
1687656956.4559536,211839,82.26689147949219
1687656958.3304338,212508,84.08622741699219
1687656959.599263,212982,78.9227294921875
1687656961.0818617,213544,75.80786895751953
1687656963.861413,214486,76.649169921875
1687656965.227839,215001,74.51225280761719
1687656969.022061,216286,82.15595245361328
1687656970.960991,217000,76.42728424072266
1687656973.806017,217963,80.8362808227539
1687656975.6359408,218631,78.27925109863281
1687656977.9763892,219479,83.61890411376953
1687656981.1701534,220502,79.54319763183594
1687656982.9127753,221156,80.01518249511719
1687656984.8909068,221867,76.941650390625
1687656986.683911,222526,79.66563415527344
1687656988.3111665,223131,74.1485366821289
1687656989.8506203,223707,70.13982391357422
1687656992.5478168,224614,68.598388671875
1687656993.7649493,225072,62.74245834350586
1687656995.5337481,225732,64.51770782470703
1687656996.8233206,226216,62.40046310424805
1687657001.8675148,227776,61.29839324951172
1687657003.6654217,228438,57.64644241333008
1687657005.3864753,229084,57.28160095214844
1687657006.4763384,229498,51.631710052490234
1687657007.7616236,229982,52.633087158203125
1687657009.3030555,230561,49.47660827636719
1687657010.5468838,231016,49.19839096069336
1687657012.102166,231597,50.36845779418945
1687657013.473245,232119,44.54289245605469
1687657014.6053572,232549,43.91901779174805
1687657016.537098,233255,37.79364776611328
1687657020.400349,234512,38.49854278564453
1687657021.7722013,235030,34.695587158203125
1687657023.1815956,235567,29.26895523071289
1687657024.2324624,235970,23.76866340637207
1687657025.4602237,236438,23.697057723999023
1687657027.469846,237178,22.230398178100586
1687657028.7448072,237665,19.292421340942383
1687657030.432561,238293,20.87769889831543
1687657031.7214622,238772,23.62886619567871
1687657035.406621,239972,28.059038162231445
1687657037.6699154,240730,26.424304962158203
1687657039.0813367,241235,24.666879653930664
1687657040.8201368,241879,22.347593307495117
1687657042.3104024,242441,22.980876922607422
1687657044.8239522,243332,22.860490798950195
1687657047.5087616,244270,28.19540023803711
1687657049.3996243,244973,30.720687866210938
1687657050.9622078,245558,30.165817260742188
1687657053.322595,246392,32.071205139160156
1687657058.5945904,248018,39.276580810546875
1687657060.7676034,248795,43.955631256103516
1687657062.6177456,249447,41.1561393737793
